id,sbem_building_type_id,sbem_activity_id,activity_name,activity_type,activity_class,activity_description,br_light_check,light_lux,display_lighting,br_check_one,hepa_filter,hepa_enabled,valley_gutter,occupancy,hot_water_demand,fresh_air_rate,occ_24,occ_01,occ_02,occ_03,occ_04,occ_05,occ_06,occ_07,occ_08,occ_09,occ_10,occ_11,occ_12,occ_13,occ_14,occ_15,occ_16,occ_17,occ_18,occ_19,occ_20,occ_21,occ_22,occ_23,heat_set_point,work_plane,old_name,old_id,cool_set_point,metabolic_rate,equipment_gains
1011,33,1099,Laundry,Hosp_Laund,Indoor,An area used only for washing and/or drying clothes using washing machines and/or tumble dryers. This is not for where there is an individual washing machines within another space (eg a food preparation area).,FALSE,400,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,12,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1012,33,1101,Assembly areas / halls,Hosp_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,1,0.3,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
1009,33,1103,Industrial process area,Hosp_IndProcess,Warehouse,"An area for industrial process work, usually involving large machinery or equipment, e.g, Central Food Processing Unit.",TRUE,300,FALSE,TRUE,FALSE,TRUE,FALSE,0.12,0.05,3,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1075,34,1112,Circulation area (corridors and stairways) - non public,Terminal_Circulation,Indoor,For all non-public corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,10,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0.25,0.25,0.25,0.25,0.25,20,,,,24,130,25
1078,34,1120,Lounges,Terminal_Lounges,Indoor,"All areas where passengers are walking/sitting which are not covered by the other space types. This includes departure lounge, corridors, stairways and gate lounges.",FALSE,200,FALSE,FALSE,FALSE,TRUE,TRUE,0.2,1.62,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,24,130,25
987,35,1126,Circulation area (corridors and stairways),EmgcySvc_Circulation,Indoor,For all circulation areas such as corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,10,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,20,,,,24,130,25
986,35,1129,Changing facilities with showers,EmgcySvc_Changing,Toilets,"An area used for changing, containing showers. This activity should be assigned to the shower area and all associated changing areas. For areas which can be used to for changing but which do not contain showers, such as a cloak room/locker room, refer to ",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.13,145.38,10,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,20,,,,24,130,25
990,35,1137,Fitness suite/gym,EmgcySvc_FitGym,Indoor,An area used for excercise containing machines.,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.17,0,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
992,35,1138,Generic Office Area,EmgcySvc_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,TRUE,0.13,0.26,10,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0.25,0.25,0.25,0.25,0.25,20,,,,24,130,25
1050,36,1146,Server Room,Misc24Hr_ServerRoom,Indoor,"For areas such as computer server spaces with 24hr low-medium internal gains from equipment and transient occupancy. For an area with 24hrs high gains from equipment, use the ""Data Centre"" activit.",FALSE,100,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
1038,37,1152,Hall/lecture theatre/assembly area,LibMusGall_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,FALSE,FALSE,TRUE,TRUE,0.15,0.75,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
1040,37,1155,Light plant room,LibMusGall_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,TRUE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
1039,37,1158,Generic Office Area,LibMusGall_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.1,0.29,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
971,38,1162,Reception,DayCtr_Reception,Indoor,The area in a building which is used for entry from the outside or other building storeys. It also includes waiting areas.,FALSE,200,TRUE,FALSE,FALSE,TRUE,FALSE,0.11,0.06,10,0,0,0,0,0,0,0,0.1,0.25,0.75,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,20,,,,24,130,25
966,38,1165,Eating/drinking area,DayCtr_EatDrink,Indoor,Seated areas where food or drink are consumed by residents and staff.,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.3,12,10,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0.75,0,0,0,0,0,0,0,0,0,20,,,,24,130,25
969,38,1170,Office and consulting areas,DayCtr_Office,Indoor,"Areas to perform management, office and administration work separated from standard customer/public areas. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space and staff lou",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0.24,10,0,0,0,0,0,0,0,0.1,0.25,0.75,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,20,,,,24,130,25
843,26,1001,Circulation area (corridors and stairways),B1_Circulation,Indoor,"For corridors and stairways when these are separated  from Office spaces, e.g. stairwells for access to other parts of the building.",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
851,26,1002,Toilet,B1_Toilet,Toilets,Any toilet areas. If toilets are subsidiary to changing/shower activities refer to Changing facilities with showers.,FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,12,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
848,26,1004,Light plant room,B1_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
846,26,1006,Fitness suite/gym,B1_Gym,Indoor,An area used for excercise containing machines.,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.16,0,30,0,0,0,0,0,0,0.25,1,1,0.25,0,0.25,1,1,0.5,0,0,0.5,1,1,0.5,0,0,0,20,,,,24,130,25
859,28,1014,En suite bedroom,C1_EnsuiteBedroom,Indoor,Guest bedroom unit including bedroom and on suite bathroom. Contains a bath and/or shower and usually a basin and toilet.,FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.09,13.12,10.4,1,1,1,1,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,20,,,,24,130,25
869,28,1023,Toilet,C1_Toilet,Toilets,"Any toilet areas external to guest bedroom units, for example, in the lobby or restaurant. If toilets are subsidiary to changing/shower activities refer to Changing facilities with showers.",FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.12,0,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
908,45,1281,Residents kitchen,C2_Uni_Tea,Indoor,"Common area kitchens used by residents, e.g. in residents"" halls.",FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0.5,1,0.5,0,0,0,0.5,0.5,1,0.5,0,0,20,,,,24,130,25
910,45,1283,Workshop - small scale,C2_Uni_WkshpSS,Indoor,An area for sedentary-light practical work. Often containing some machinery.,FALSE,500,FALSE,TRUE,FALSE,TRUE,FALSE,0.07,0,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1003,33,1289,Public circulation areas,Hosp_CirculationPub,Indoor,"All public circulation areas within a hospital, e.g., corridors, stairs, hospital street, main atrium, main entrance, lobby. For non public (restricted) circulation spaces use ""Circulation areas (corridors and stairways) - non public/restricted""",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.21,0.12,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
915,46,1292,Toilet,CarPark_Toilet,Toilets,"Any toilet areas. If toilets are subsidiary to changing/shower activities refer to ""changing facilities""",FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.06,0,12,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,20,,,,24,130,25
913,46,1294,Generic Office Area,CarPark_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0.71,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,,,,24,130,25
814,27,1295,Car Park,A1A2_CarPark,Outdoor,Area designated for parking cars (enclosed or underground),FALSE,100,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
819,27,1297,Display window,A1A2_Display,Indoor,"An area where display lighting is used to illuminate items with glazing onto the outside such as a shop window, but which is boxed/enclosed, separated from the main retail space.",FALSE,50,TRUE,FALSE,FALSE,TRUE,FALSE,0.04,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,24,130,25
1087,31,1304,24x7 Generic Office Area,Ware_24x7Office,Indoor,"Areas to perform 24 x7 hrs office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines an",FALSE,400,FALSE,TRUE,FALSE,TRUE,TRUE,0.1,0.38,10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,0.5,0.5,0.5,20,,,,24,130,25
818,27,1307,Dept Store Sales area - electrical,A1A2_DepStoreSalesElectric,Indoor,Sales areas  in Department Stores designed to accommodate considerable electrical equipment loads such as lighting sales areas and IT/TV/Hi-fi sales areas.,FALSE,600,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.08,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
854,28,1314,Bedroom Only,C1_Bedroom,Indoor,Guest bedroom without a bathroom.,FALSE,80,FALSE,FALSE,FALSE,TRUE,FALSE,0.05,16.24,10,1,1,1,1,1,1,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,20,,,,24,130,25
953,41,1194,Hall/lecture theatre/assembly area,D2_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,FALSE,FALSE,TRUE,TRUE,0.18,0.3,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
864,28,1028,Generic Office Area,C1_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0.22,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
838,29,1033,Performance area (stage),A345_Stage,Warehouse,"For stages with dedicated lighting and equipment in addition to that within the remainder of the space. For stages within other activity areas which do not have specific lighting or additional electrical equipment, do not define these as separate spaces.",FALSE,750,FALSE,FALSE,FALSE,TRUE,FALSE,0.04,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,0.66667,0,20,,,,24,130,25
1027,30,1052,Generic Office Area,Indust_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,TRUE,0.11,0.22,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1098,31,1063,Warehouse storage,Ware_WareStore,Warehouse,Large (warehouse sized) storage areas (unchilled). Lux = 300; Equip = 2; Heat Set Point = 18,TRUE,300,FALSE,TRUE,FALSE,TRUE,TRUE,0.05,0.2,10,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
829,27,1072,Small Shop Unit Sales area - chilled,A1A2_SalesChill,Indoor,A sales area  in Small Shop Units designed to accommodate a considerable quantity of fridges/freezers such as a supermarket or food hall.,FALSE,600,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.08,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
981,32,1079,Domestic Lounge,Dwell_DomLounge,Indoor,The main reception room of the home.,FALSE,150,FALSE,FALSE,FALSE,TRUE,FALSE,0.02,0.72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,0.66667,0,20,,,,24,130,25
1002,33,1088,Circulation area (corridors and stairways) - non-public/restricted,Hosp_Circulation,Indoor,"For restricted circulation areas such ward & department circulation,  corridor sub-waiting, and domestic circulation (staff accommodation).",FALSE,100,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,,,,24,130,25
1017,33,1093,Post Mortem Facility,Hosp_PostMortem,Indoor,Post-Mortem Facility (including Observation room and body preparation area),FALSE,1000,FALSE,FALSE,FALSE,TRUE,FALSE,0.05,1.17,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
1004,33,1107,Classroom,Hosp_ClassRm,Indoor,For areas used for teaching/seminars which are not lecture theatres.,FALSE,300,FALSE,TRUE,FALSE,TRUE,FALSE,1,0.3,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,20,,,,24,130,25
1085,34,1123,Generic Office Area,Terminals_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,FALSE,FALSE,0.12,0.16,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
1084,34,1124,Generic Checkin areas,Terminals_Checkin,Indoor,"Areas designated for check in, which may contain conveyer belts; security check areas, which may include equipment such as x ray machines; and baggage reclaim areas.",FALSE,200,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,0.59,10,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,20,,,,24,130,25
1070,39,1175,Light plant room,PrmHlthCare_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
1069,39,1176,Office and consulting areas,PrmHlthCare_Office,Indoor,"Areas to perform management, office and administration work separated from standard customer/public areas. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space and staff lou",FALSE,445,FALSE,TRUE,FALSE,TRUE,FALSE,0.08,0.2,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
925,40,1179,Toilet,Court_Toilet,Toilets,Any toilet areas.,FALSE,200,FALSE,FALSE,FALSE,TRUE,FALSE,0.11,0,12,0,0,0,0,0,0,0,0.25,0.5,1,1,1,0.75,0.75,1,1,1,0.5,0.25,0,0,0,0,0,20,,,,24,130,25
920,40,1182,Hall/lecture theatre/assembly area,Court_Lecture,Indoor,An area which can accommodate a large number of seated people.,FALSE,300,FALSE,FALSE,FALSE,TRUE,FALSE,0.16,0.3,10,0,0,0,0,0,0,0,0,0,0.75,1,1,0.75,0.75,1,1,1,0.75,0,0,0,0,0,0,20,,,,24,130,25
922,40,1184,Light plant room,Court_Plant,Indoor,Areas containing the main HVAC equipment for the building eg: boilers/air conditioning plant.,FALSE,200,FALSE,TRUE,FALSE,TRUE,FALSE,0.11,0,10,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,20,,,,24,130,25
921,40,1186,Generic Office Area,Court_Office,Indoor,"Areas to perform office  work including offices and meeting rooms. It can include internal corridors providing access to the office spaces, tea making facilities or kitchennetes within the office space, areas for photocopiers and fax machines and staff lo",FALSE,400,FALSE,TRUE,FALSE,TRUE,FALSE,0.12,0.2,10,0,0,0,0,0,0,0,0.1,0.25,0.75,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,20,,,,24,130,25
943,41,1187,Changing facilities with showers,D2_Changing,Toilets,"An area used for changing, containing showers. This activity should be assigned to the shower area and all associated changing areas.",FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.13,60,10,0,0,0,0,0,0,0.25,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
944,41,1188,Circulation area (corridors and stairways) - non public,D2_Circulation,Indoor,For all circulation areas such as corridors and stairways.,FALSE,100,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,0,10,0,0,0,0,0,0,0,0.25,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
946,41,1189,Dry sports hall,D2_DrySptHall,Warehouse,An area where indoor sports can be played.,FALSE,300,FALSE,FALSE,FALSE,TRUE,TRUE,0.05,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,20,,,,24,130,25
