areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,coolElectricEquivalentEfficiency,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,lpd,opaqueConduction,q50,roofWallRatio,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio,irr_north,irr_north_east,irr_east,irr_south_east,irr_south,irr_south_west,irr_west,irr_north_west,irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_east,cool_irr_south_east,cool_irr_south,cool_irr_south_west,cool_irr_west,cool_irr_north_west,cool_irr_horizontal,BER,SER
2253.042,0.382933697,0.141935549,0.475130753,2.414,0.152889898,6.821694829,2.308813288,0.944713319,0.31524429,0.256585067,7.065553475,16.01888725,805.8077795,790.5740895,0.967126054,0.754665024,11.4645701,0.552462779,1.812907236,0.055286681,0.00E+00,1446.366095,0.722608269,0.039892732,30.05752708,0,43.12810084,0,74.86631914,3.544154915,80.52965162,0,558.4483359,0.00E+00,0.00E+00,13.73681668,0.00E+00,398.0172289,23.98242608,58.80478912,0.00E+00,311.2665187,64.1576,53.0548
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.065454413,0,1.950838861,0,0,0.00E+00,0.00E+00,725.098,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.629,120.546
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.083088584,0,1.950838861,0,0,0.00E+00,0.00E+00,571.208,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.638,120.33
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.108560386,0,1.950838861,0,0,0.00E+00,0.00E+00,437.184,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.639,120.54
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.163792575,0,1.950838861,0,0,0.00E+00,0.00E+00,289.762,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.69,119.983
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.101287009,0,1.950838861,0,0,0.00E+00,0.00E+00,468.578,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.647,120.23
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.081980315,0,1.950838861,0,0,0.00E+00,0.00E+00,578.93,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.635,120.604
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,0.04,0,5.725108224,6.180574151,0,0,0.152881582,0,1.950838861,0,0,0.00E+00,0.00E+00,745.0608,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.673,76.4907
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,0.04,0,5.725108224,6.180574151,0,0,0.16945346,0,1.950838861,0,0,0.00E+00,0.00E+00,672.1968,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7433,76.4634
247.58,0.338815742,0.301784081,0.359400177,0,0.00E+00,7.965881111,1.393611111,0.158901859,0.193874151,1.037017127,0,47.01257105,0,399.1217678,0.493288624,0.627125,13.05688072,0.109309711,1.393611111,0.841098141,0.00E+00,4.068954626,0.286428266,0.064221666,167.9496042,0,0,0,0,0,19.52572559,0,211.646438,0,0,0,0,0,0,0,0,0,79.724,48.2789
33.1,0.639993346,0.304940942,0.055065713,1.775,0.492951258,10.954728,1.734482476,0.561273381,0.048487054,1.697801855,12.88633208,17.49029046,670.8761329,670.8761329,1.630146574,0.9795325,15.58338124,0.085635359,1.5844,0.438726619,0.00E+00,0.288666728,0.152492398,0.990936556,0,0,138.9425982,0,392.0392749,0,139.8942598,0,0,0.00E+00,0.00E+00,138.9425982,0.00E+00,392.0392749,0.00E+00,139.8942598,0.00E+00,0.00E+00,68.1033,46.8396
1020.31,0.625431357,0.00E+00,0.374568643,2.279,0.162164773,10.56033638,2.059538664,0.910128457,0.104952719,0.00E+00,7.576095827,22.0794558,648.3037975,753.7257424,1.414819367,1.505345501,13.20271239,0.454846121,2.496365169,0.089871543,0.00E+00,388.3438925,0.821214707,0.034734541,33.37207197,0,56.23137212,0,101.2747102,0,100.5066232,0,462.3409648,8.776371308,0.00E+00,164.556962,0.00E+00,327.4599156,0.00E+00,147.5105485,0.00E+00,0.00E+00,80.7387,50.1402
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.109686394,0,1.950838861,0,0,0.00E+00,0.00E+00,432.696,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.64,120.403
209.437,0.453755685,0.113653733,0.432590582,3.195,0.773658465,8.274476376,3.370153087,0.890139395,2.173010776,1.030094838,3.987063858,7.721546062,845.2155274,823.1555855,2.219710449,1.111107704,3.409436567,0.554999108,1.859819872,0.109860605,0.773658465,128.9831992,0.770300489,0.388092839,7.281303241,6.520307932,109.2711361,0,77.39349116,0,100.8943483,8.481122352,513.3138764,4.659568249,0.00E+00,86.66377541,0.00E+00,79.89020661,0.00E+00,95.44142327,0.00E+00,578.5605539,201.025,133.124
256.87,0.268899989,0.414828924,0.316271087,1.42,0.645142034,9.135180695,1.672524657,0.828821237,2.626145932,2.256704761,23.52057762,19.0729312,444.60665,499.1731365,1.442603509,1.247998179,9.588052654,1.034582122,1.209530039,0.171178763,0.645142034,101.21159,0.90196285,0.240347257,89.84196111,0,143.0717532,0,238.0892641,0,28.17015816,0,0,118.3384942,0.00E+00,165.7131598,0.00E+00,160.5549961,0.00E+00,0.00E+00,0.00E+00,0.00E+00,187.41,126.305
159.5,0.792854068,0.069823504,0.137322428,2.421,0.459837398,17.83064102,2.134750557,0.886429018,0.044282677,0.608693069,6.527912608,30.3939671,692.3262195,670.6344717,0.807874126,1.610120466,18.88387047,0.148879402,2.409163069,0.113570982,0.00E+00,82.7734181,0.398999375,0.482131661,0,0,192.5512273,92.95624333,216.8132337,45.78601921,0,0,122.5277481,0.00E+00,0.00E+00,132.7855691,88.51626016,190.6219512,87.19817073,0.00E+00,0.00E+00,193.2042683,65.5767,56.4928
19,0.797178131,0.091122869,0.111699001,3.209,0.552197275,5.0328,3.708466474,0.695451929,0.027818077,0.458122517,3.94263524,14.68580522,0,677,2.130009072,1.864471636,10.88486953,0.00E+00,0.68,0.304548071,0.00E+00,57.20211572,0.182306659,0.721052632,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4404,58.509
525.7,0.358763381,0.221281355,0.419955264,2.279,0.614840399,6.137865698,3.116392588,0.682951739,0.06127718,2.104649751,7.816950885,9.178367679,619.8861406,620.4185814,2.141514137,2.964352466,9.789202971,0.336739844,1.027005087,0.317048261,0.00E+00,1.534492563,0.976175886,0.059729884,0,34.81451881,0,285.3746254,0,87.48251748,0,212.7469197,0,0.00E+00,19.48017275,0.00E+00,260.3415783,0.00E+00,89.22850412,0.00E+00,250.8358854,0.00E+00,74.6482,58.1262
74.6,0.654732098,0.158487732,0.18678017,1.775,0.421864642,8.247053173,2.735146837,0.640269993,0.074298801,1.244885354,12.88633208,22.35045707,769.423913,749.7308824,2.402209631,3.739080589,15.06767764,0.500334896,1.414160823,0.359730007,0.00E+00,0.075605858,0.449587175,0.309651475,0,0,258.7647059,0,0,0,138.7705882,0,352.1955882,0.00E+00,0.00E+00,223.7391304,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,545.6847826,93.0139,46.0572
381.2,0.668237092,0.089068568,0.24269434,2.040297344,0.58804289,4.322094055,2.095780457,0.868753385,0.064836131,0.202463691,9.757797153,23.85811646,681.4083665,689.3848914,0.165943167,1.491168709,16.91110295,0.507733408,0.723185029,0.131246615,0.00E+00,0.073257251,0.412866891,0.350209864,0,43.17053824,0,152.7252125,0,48.17091596,0,122.0245515,323.2936733,0.00E+00,24.12084993,0.00E+00,213.0478088,0.00E+00,0.00E+00,0.00E+00,167.1739708,277.0657371,76.0253,42.0136
0,0.698481562,0.301518438,0.00E+00,1.917,0.519713262,0,2.982,0.519713262,0.02078853,1.715164138,11.04795274,4.565735571,0,0,2.693189964,1.23753,8.383635144,1,0,0.480286738,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0766,40.8089
0,0.660955138,0.339044862,0.00E+00,1.42,0.505412234,0,1.745375816,0.568830521,0.052923854,2.756754055,19.07061148,16.4532489,0,0,8.326990365,0.747190438,9.240452497,0,0,0.431169479,0.505412234,21.51006293,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.461,41.512
391.28,0.827978546,0.00E+00,0.172021454,2.897,0.233028147,4.68263942,2.22257044,1,0.110584899,0.00E+00,4.68269164,25.11300961,984,855.8428046,1.749101641,2.350934835,12.72033345,0.684512675,1.38828186,0.00E+00,0.00E+00,237.6875594,0.429543758,0.178797792,14.1982842,0,46.44262401,0,58.24640392,0,63.39502032,0,673.5604722,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,984,118.122,54.7405
534.045,0.844640822,0.00E+00,0.155359178,2.831078205,0.911195006,1.996955441,1.8426061,1,0.064801368,0.00E+00,3.476785264,20.50440453,613.5704719,613.5991744,1.76604723,2.951515162,10.81058195,0.00E+00,0.501909724,0.00E+00,0.911195006,38.4221078,0.612816423,0.117787827,35.16855224,0,216.4221316,0,155.6782003,0,206.3302904,0,0,37.68691687,0.00E+00,231.9197795,0.00E+00,122.8584981,0.00E+00,221.1052775,0.00E+00,0.00E+00,69.8754,34.9526
0,1,0.00E+00,0.00E+00,2.663,1,0,2.563,1,5.69,0,7.191638409,7.763775411,0,0,0.077206785,0,1.950838861,0,0,0.00E+00,0.00E+00,614.724,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.633,120.597
46.6,0.748925721,0.108041743,0.143032535,1.775,0.821445995,11.74667795,1.808763063,0.866425993,4.29905259,0.425409189,15.87100186,16.62144079,755.5521978,755.5521978,0.717537171,1.729876989,14.3380656,0.00E+00,1.5844,0.133574007,0.00E+00,0.335919621,0.454678505,0.35193133,0,0,467.2802198,0,0,0,288.271978,0,0,0.00E+00,0.00E+00,467.2802198,0.00E+00,0.00E+00,0.00E+00,288.271978,0.00E+00,0.00E+00,183.636,106.194
97.9,0.586406363,0.059652928,0.353940709,1.567,0.9087173,12.95423166,2.719666087,0.954319134,4.302506915,0.081322137,19.80091354,9.08185508,876.0259067,865.987536,1.100440129,1.249699089,9.946887352,0.563919822,2.167538762,0.045680866,0.9087173,17.93958508,0.77372955,0.627170582,0,0,12.39932886,0,77.13566635,0,238.4697987,0,537.9827421,0.00E+00,0.00E+00,13.4015544,0.00E+00,51.33005181,0.00E+00,257.7450777,0.00E+00,553.5492228,295.916,184.363
88.21,0.786344039,0.00E+00,0.213655961,0,0.00E+00,2.296,0.8,1,0.184875227,0.00E+00,0,61.45185271,0,586.9755196,2.041463444,2.266621634,31.25,0.59256351,0.608,0.00E+00,0.00E+00,69.50600431,0.761678612,0.100782224,0,107.9774134,0,102.8785219,0,78.23163972,0,228.5886836,69.29926097,0,0,0,0,0,0,0,0,0,170.267,42.185
209.437,0.453755685,0.113653733,0.432590582,3.195,0.773658465,8.274476376,3.370153087,0.890139395,2.173010776,1.030094838,3.987063858,7.721546062,845.2155274,823.1555855,2.219710449,1.111107704,3.409436567,0.554999108,1.859819872,0.109860605,0.773658465,128.9831992,0.770300489,0.388092839,7.281303241,6.520307932,109.2711361,0,77.39349116,0,100.8943483,8.481122352,513.3138764,4.659568249,0.00E+00,86.66377541,0.00E+00,79.89020661,0.00E+00,95.44142327,0.00E+00,578.5605539,201.025,133.124
0,0.555353902,0.444646098,0.00E+00,0,0.00E+00,0,0.8,0.02959014,0,1.555041322,0,59.375,0,866,0.39078914,0.36,31.25,1,0,0.97040986,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,8.88858,4.05787
1061.5,0.681796926,0.00E+00,0.318203074,2.18,0.742148499,4.816484448,1.961262387,0.986226304,0.323668086,0.00E+00,6.628229947,21.36351169,894.0008973,867.3225512,0.369444984,2.122948657,13.12172827,0.716357729,1.406247938,0.013773696,0.742148499,696.2754613,0.34977939,0.053443241,17.20013317,0,27.27107858,0,48.47024813,0,60.32660331,0,714.054488,16.4235083,0.00E+00,17.94526694,0.00E+00,12.77703006,0.00E+00,51.44405563,0.00E+00,795.4110363,69.8204,30.7868
66,0.688679245,0,0.311320755,249999.75,1,3.9656,0.8,1,0.198888889,0,6.18E-10,60.390625,426,426,6.114384587,1.043096774,31.25,0,0.68,0,0,38.18,1.222222222,0.154545455,116,0,0,0,310,0,0,0,0,116,0,0,0,310,0,0,0,0,143.755,40.1107
625.2,0.643902717,0.00E+00,0.356097283,0,0.00E+00,10.68287374,1.778861413,1,0.158487075,0.00E+00,0,27.93585631,0,694.0437366,0.453670873,0.911196012,14.23744044,0.507445048,1.52873122,0.00E+00,0.00E+00,4.308487071,0.677914643,0.284388996,0,52.8623374,0,153.7887944,0,127.6385332,0,63.78428762,295.9697839,0,0,0,0,0,0,0,0,0,69.6726,42.3991
68.76,0.646649949,0.05085566,0.302494391,0,0.00E+00,3.728123632,0.8,0.887314515,0.079462234,0.156604049,0,57.34707029,0,709.9371028,13.23677468,1.328757971,31.25,0.247884306,0.639278815,0.112685485,0.00E+00,23.57496195,1.534307709,0.451716114,15.25872131,0,186.6019971,0,0,0,299.524705,0,208.5516794,0,0,0,0,0,0,0,0,0,192.483,64.9845
83.72,0.853687522,0.00E+00,0.146312478,1.587254195,0.277163553,6.876844787,1.699593805,1,0.133279451,0.00E+00,16.34884891,26.13541087,631,705.4984668,0.820219695,1.337726739,15.46664707,0.518355089,0.859046795,0.00E+00,0.277163553,29.58511737,0.319176515,0.087016245,49.95224973,0,0,0,138.854051,0,35.140288,0,481.5518781,0.00E+00,0.00E+00,0.00E+00,0.00E+00,631,0.00E+00,0.00E+00,0.00E+00,0.00E+00,50.3313,26.0243
329.7,0.104831144,0.12195122,0.773217636,0,0.00E+00,0,0.8,0.055818081,0.107481067,0.73818854,0,59.375,0,984,0.64695454,0.332,31.25,0.595559372,0,0.944181919,0.00E+00,0.158382246,0.680340893,0.047315742,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,34.6582,17.3942
94.8,0.425925926,0.135185185,0.438888889,0,0.00E+00,3.72217971,0.8,0.857941427,9.818476121,0.562492918,0,73.53620751,0,692.487072,2.315099592,1.063277492,31.25,0.464709204,0.532173913,0.142058573,0.00E+00,27.54772147,1.152023332,0.406118143,26.66666667,0,75.16981132,0,74.53249476,0,110.081761,0,406.0363382,0,0,0,0,0,0,0,0,0,261.049,99.1925
63.4,0.835708733,0.00E+00,0.164291267,1.499,0.854263566,4.0208,2.286418605,1,0.072406679,0,17.81006673,14.18828463,826.0123153,795.9389875,1.236068665,0.972839368,12.96236953,0.725659887,0.68,0.00E+00,0.854263566,0.131484794,0.378056052,0.394321767,0,63.50237992,0,11.70748594,0,83.90523583,0,8.402423193,628.4214626,0.00E+00,61.86330049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,764.1490148,124.474,73.7102
977.4,0.376087066,0.075880166,0.548032768,0,0.00E+00,0.822852617,0.8,0.247190056,0.182422192,0.50861113,0,62.2474691,0,853.6687793,0.387220614,1.235516849,31.25,0.637068476,0.222202947,0.752809944,0.00E+00,25.83632822,0.553996837,0.077204829,0,0.508768883,0,109.9683973,0,102.2518666,0,89.18041327,551.7593332,0,0,0,0,0,0,0,0,0,126.712,45.0413
60,0.830460582,0.00E+00,0.169539418,1.625,0.873344103,4.0208,2.31961874,1,0.059371567,0,15.04357333,13.16507784,807.564915,782.9205658,3.893053427,0.98115156,12.5539033,0.673558215,0.68,0.00E+00,0.873344103,0.14518643,0.484652666,0.365,0,0,0,116.2132753,0,0,0,83.40587595,583.3014146,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,84.11360124,723.4513138,96.8207,64.4985
66.9,0.814732761,0.00E+00,0.185267239,1.499,0.978395654,12.76604,2.502408437,1,0.062619367,0,17.83713845,7.360965688,761.7611374,742.0053715,1.491029022,1.134799316,10.30501431,0.700537153,2.159,0.00E+00,0.978395654,0.131440844,0.427612656,0.35426009,32.5049239,0,0,0,88.68800358,0,14.14726947,0,606.6651746,24.51943128,0.00E+00,0.00E+00,0.00E+00,93.9,0.00E+00,14.97867299,0.00E+00,628.3630332,145.798,74.9064
60,0.495238095,0.219047619,0.285714286,2.258,0.788012502,18.309718,3.52171052,0.823129252,0.063041,0.654491847,7.963026452,5.46177145,830.7363872,825.7803922,2.052033326,1.579366313,7.902908657,0.644339063,3.09655,0.176870748,0.00E+00,0.241462769,0.55157198,0.368333333,0,0,171.7647059,0,0,0,46.11764706,0,607.8980392,0.00E+00,0.00E+00,189.2826275,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,641.4537597,95.8853,67.8071
426.7,0.178984238,0.073730298,0.747285464,1.642,0.921338606,5.0328,2.956144308,0.981954737,0.080666645,0.079805442,15.01623898,7.2831153,774.3393497,762.6193703,1.144236143,1.278583602,9.500642475,0.585164301,0.68,0.018045263,0.921338606,0.137894021,0.709015985,0.207405671,0,45.38820247,0,89.95775209,0,59.97110403,0,57.33220407,509.9701076,0.00E+00,44.41315367,0.00E+00,0.00E+00,0.00E+00,70.71146001,0.00E+00,65.57275312,593.6419829,148.478,90.8046
148,0.410666067,0.25630063,0.333033303,1.803,0.802331146,8.716966247,2.621321222,0.888091332,0.076351518,0.370201894,12.48919884,10.49188453,813.4620939,776.7908992,1.271486533,1.114502461,11.03824993,0.664018161,1.474218327,0.111908668,0.802331146,0.548318909,0.505879136,0.508783784,0,88.04658722,0,6.942578548,0,43.48456121,0,28.92713976,609.3900325,0.00E+00,58.6765343,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,21.03032491,733.7552347,104.028,73.361
165,0.610297591,0.00E+00,0.389702409,1.562617536,0.884293395,4.746148545,2.388105184,1,0.072249616,0,17.16806224,12.59381664,819.9273011,778.6114245,1.747120363,1.038754606,12.18317655,0.61212976,0.802671362,0.00E+00,0.83625192,0.675276613,0.633640553,0.387272727,0,6.553361542,0,81.00799248,0,102.9266573,0,58.0190409,530.1043724,0.00E+00,0.00E+00,0.00E+00,85.97316693,0.00E+00,111.6770671,0.00E+00,0.00E+00,622.2770671,138.795,84.1413
210.6,0.682352941,0.00E+00,0.317647059,1.499,0.926342728,5.559314444,2.411836346,1,0.060309065,0,17.85308317,9.43441278,763.5333015,748.8166473,0.820251326,1.05910929,11.41933629,0.591385332,0.940194444,0.00E+00,0.926342728,0.145876243,0.690967551,0.256410256,16.4749709,47.76251455,0,97.11602639,0.122817229,71.33391541,0,3.866705471,512.1396973,14.95344951,58.76533779,0.00E+00,85.15445214,0.15111005,20.90475054,0.00E+00,0.00E+00,583.6042015,139.16,79.6027
40,0.631454287,0.179062056,0.189483657,3.841,0.613636364,4.0208,2.96320019,0.743217054,0.057061311,0.646045751,2.751930232,13.76263694,866,809.7399666,2.958960144,1.173932353,11.4839164,0.739583333,0.68,0.256782946,0.00E+00,29.42149992,0.352360817,0.6625,6.789297659,0,0,0,18.52424749,0,173.3026756,0,611.1237458,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,866,72.7743,70.3494
47.1,0.81302104,0.00E+00,0.18697896,2.137,0.752833538,15.972628,2.590238154,1,0.104989758,0,8.890311728,17.7018451,776.0088063,789.5486284,5.453933021,1.276319163,13.64617926,0.608478803,2.7013,0.00E+00,0.00E+00,0.251700123,0.643179025,0.696390658,0,0,21.84538653,0,155.2244389,0,85.5361596,0,526.9426434,0.00E+00,0.00E+00,25.71428571,0.00E+00,182.7152642,0.00E+00,100.6849315,0.00E+00,466.8943249,155.577,91.638
205.5,0.40014385,0.107168545,0.492687605,1.499,0.738149254,4.0208,2.349284171,0.829014925,0.066783284,0.093082529,18.06852778,11.68314274,795.5753647,772.4651323,1.613104811,0.990495971,12.18892506,0.619866815,0.68,0.170985075,0.738149254,0.057806328,0.613432836,0.21703163,0,0,0,100.2863061,0,23.35327963,0,95.14361335,553.6819333,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,101.371799,694.2035656,89.5039,76.7352
327.2,0.170620261,0.034124052,0.795255687,0,0.00E+00,1.8328,1.098411433,0.973433962,0.187876226,0.054185145,0,42.2022584,0,735.4751179,1.105803316,3.023313408,23.08508454,0.440836694,0.576,0.026566038,0.00E+00,147.2489488,1.234716981,0.018826406,38.14778864,0,58.74461686,0,91.98714881,0,112.8122565,0,433.7833071,0,0,0,0,0,0,0,0,0,370.163,58.2585
237.9,0.698784502,0.00E+00,0.301215498,1.775,0.972627813,7.698831348,1.834875993,1,0.066926661,0,11.73066285,12.04173461,761.8572114,753.208227,0.514826101,0.83622673,12.92056122,0.651938552,1.302030769,0.00E+00,0.00E+00,472.2870325,0.494820916,0.18579235,27.51538808,0,89.53760697,0,56.82840414,0,0,0,579.3268278,26.00447713,0.00E+00,95.36456668,0.00E+00,41.59945635,0.00E+00,0.00E+00,0.00E+00,598.8887112,71.9092,75.1458
186.4,0.526182003,0.00E+00,0.473817997,5.112,0.94064899,13.00316626,3.938945681,1,0.064166183,0,1.520094719,5.838283393,779.5437328,775.129174,1.105738422,1.755887877,7.539085683,0.454012888,2.199102929,0.00E+00,0.00E+00,170.3730476,1.202503064,0.256437768,0,0,133.2132396,0,114.3998243,0,134.340949,0,393.1751611,0.00E+00,0.00E+00,78.68112948,0.00E+00,128.3873967,0.00E+00,137.6859504,0.00E+00,434.7892562,72.9682,87.6111
89.4,0.633015007,0.163710778,0.203274216,2.137,0.705414322,21.162924,2.908244326,0.855035901,3.959117019,0.170226782,11.12095884,14.17413596,830.2554656,826.2334074,0.800161958,1.293099663,11.61745187,0.775715003,2.8594,0.144964099,0.00E+00,8.127564443,0.28915195,0.253914989,0,38.41854557,0,0,0,60.69387107,0,0,727.1209908,0.00E+00,48.97975709,0.00E+00,0.00E+00,0.00E+00,16.60121457,0.00E+00,0.00E+00,764.6744939,154.324,119.536
80.2,0.538461538,0.212779156,0.248759305,2.043,0.7089683,11.54374219,2.564741428,0.800669038,0.069388839,0.404989933,9.727232586,11.54557218,834.8526931,815.4565524,3.345434078,1.084163343,11.50486228,0.69400992,1.559717193,0.199330962,0.7089683,0.097260022,0.425848245,0.355361596,0,0,65.83372475,0,73.7360263,0,62.48708314,0,613.3997182,0.00E+00,0.00E+00,0.00E+00,0.00E+00,84.61907852,0.00E+00,0.00E+00,0.00E+00,750.2336145,131.593,71.2006
386.1,0.107407407,0.342592593,0.55,1.631,0.631311669,5.0328,2.439803995,0.678741164,0.057621288,0.454983767,15.21177474,10.06975656,841.891909,775.5466267,0.696438586,1.065510566,11.25629152,0.682274523,0.68,0.321258836,0.631311669,0.205557429,0.465730622,0.209272209,24.47512373,0,15.30737171,6.862203699,12.94360511,0,81.17738995,0,634.7809325,0.00E+00,0.00E+00,18.57300885,0.00E+00,8.402654867,0.00E+00,98.49557522,0.00E+00,716.42067,84.8999,59.63
99.6,0.647527585,0.148957908,0.203514508,1.822,0.84904182,19.12464,2.884046807,0.912577237,0.074912241,0.172335108,12.23007973,8.221120896,817.3045951,815.631622,0.486995401,1.294032032,9.826821473,0.812852311,2.584,0.087422763,0.84904182,0.811410809,0.222978419,0.441767068,0,0,0,30.43730824,0,0,0,63.02577214,722.1685416,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,70.09394904,747.210646,123.636,71.6045
117.5,0.773456016,0.062735257,0.163808727,1.822,0.950362433,12.96473389,2.973372182,0.979497146,0.062846237,0.117376615,11.81786618,5.629996878,845.5779647,839.5216346,0.370939719,1.340748334,8.609709178,0.826131992,1.751712575,0.020502854,0.950362433,0.013374094,0.205728893,0.14212766,0,0,0,62.18589744,0,0,0,18.75304487,758.5826923,0.00E+00,0.00E+00,0.00E+00,58.80437342,0.00E+00,0.00E+00,0.00E+00,11.0881413,775.68545,76.8733,68.2587
159.1,0.648164529,0.00E+00,0.351835471,1.822,0.930572473,13.63758504,2.884482339,1,3.949287164,0,14.32658897,9.312866208,643.7560801,653.5143288,1.471101221,1.287123001,9.822344381,0.520060332,2.306396197,0.00E+00,0.930572473,3.789262433,0.922800302,0.396605908,68.79517345,0,66.94419306,0,0,0,67.40271493,0,450.3722474,76.6695279,0.00E+00,24.54220315,0.00E+00,0.00E+00,0.00E+00,45.74034335,0.00E+00,496.8040057,248.697,142.569
81.8,0.643890274,0.152119701,0.203990025,2.043,0.791091411,17.721585,2.682426669,0.837559948,0.071232379,0.19622345,9.727232586,8.209983588,838.0664729,837.2490643,0.863701443,1.222092932,10.18811908,0.770868347,2.37405,0.162440052,0.791091411,0.591577896,0.297195175,0.265281174,0,0,71.78291936,0,0,0,86.27934672,0,679.1867982,0.00E+00,0.00E+00,76.63276426,0.00E+00,0.00E+00,0.00E+00,76.62368325,0.00E+00,684.8100254,74.8234,69.3722
164.7,0.524949524,0.00E+00,0.475050476,1.524715599,1,12.76604,2.563347057,1,0.073232737,0,17.52891217,6.166042138,736.2441765,736.2441765,1.08257553,1.201291651,9.760916749,0.548643464,2.159,0.00E+00,1,0.096168782,0.822923953,0.216757741,19.58235133,50.45217868,6.801863524,0,50.13346122,0,134.1490819,0,475.1252398,19.58235133,50.45217868,6.801863524,0.00E+00,50.13346122,0.00E+00,134.1490819,0.00E+00,475.1252398,151.477,83.7844
1419.24,0.507125115,0.105060949,0.387813935,1.775,0.005830934,3.751385363,1.377227696,0.373604284,0.174674465,1.408857421,12.47371553,47.9505801,0,840.3249954,2.061673476,2.519456173,18.7935942,0.525588485,1.008450141,0.626395716,0.00E+00,53.41717439,0.725920546,0.043403512,2.435609922,0,28.86902428,0,243.5490734,14.08672469,82.67351473,0,468.7110484,0,0,0,0,0,0,0,0,0,125.613,31.8209
