areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolDesignLoad,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatDesignLoad,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,source,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,weatherKey,windowToWallRatio
67.1,0.1578947368421052631578947368,0.3227554179566563467492260062,0.5193498452012383900928792570,59.4987,0,0,0,0,0,0,0,0,0,0,0,0E+2,0.4121196261682242990654205607,21.32247272727272727272727273,0.8,0.1710371491006891914607497058,0.1757723987224743654395696756,0.9604717444717444717444717445,0,61.88336916461916461916461916,0,443,0,0,0,443,0,0,0,0,0,2.413577162768623518329351242,0.5848591885441527446300715990,31.25,0.6198300283286118980169971671,29.817,0.06990654205607476635514018692,data/inp_models\5255\5255.inp,0.8289628508993108085392502942,0E+2,0.00000,0.5639603294671373340057152463,LEE,0.01639344262295081967213114754
358.6321,0.4348492822636618112787795495,0.1530417036298199568852587114,0.4121090141065182318359617391,278.71,0.000000,1.775,102.3804479292338404674969649,31.20758975575305736294796154,41.96889384543925146967039701,0E+4,0E+4,185.0449168371431112692341902,0E+4,0E+4,257.6071264855397204414370651,0.8533038836738450211669427572,7.8754,7.918533240101954120645709431,2.306601529311809685641461342,0.8665562304435854960427020063,2.628560279771765138965580710,0.3566906864910790144435004248,14.51237591182844249201414664,9.170321827416513901426853449,618.2089748531089810107865787,607.5681902375164747259623970,99.38293757093541021883158958,31.20455595355640075388936364,47.28868737943747573990521774,0,0,179.6271435592492395428844681,0,0,250.0648657743379484704517580,12.72131586433077322088917892,0.6563804636330366369277343397,4.417373769786428725099456317,0.4302230256357623953529679609,116.968,1.6776,data/inp_models\5259\5259.inp,0.1334437695564145039572979937,0E+2,206.2130761016013252346769740,1.320199153322289711025216271,MAN,0.1837883446573800839355986260
0,0.3620775347912524850894632207,0.6379224652087475149105367793,0E+2,183.112,0,0,0,0,0,0,0,0,0,0,0,0E+1,0,0,0.8,1,0.0,0,0,45.15625,0,0,0,0,0,0,0,0,0,0,0,0.5720511567285760834147930919,0.464,31.25,0,24.8917,0,data/inp_models\526\526.inp,0E+1,0E+1,8.37000,0E+1,MAN,0
266.32,0.3721571830474634721844087485,0.1444595698339232235230057174,0.4833832471186133042925855341,69.3271,0.0,2.471,0E+2,482.5384615384615384615384616,0E+2,0E+2,105.2692307692307692307692308,0E+2,0E+2,277.6153846153846153846153847,0E+2,0.06169510320320572595075480733,2.589777743292933730008186410,12.23310722393762712879728335,1.603398619570021413887059976,0.4431311272965548526928602031,0.07138536757478767106025857506,0.5118454905413233108283382157,6.436459776794056707339742386,33.37589001579466871077591632,865.4230769230769230769230769,816.2847814704161148242831182,0,532.9305448609357193457972711,0,26.20728739951335201897311116,85.21341670003388055564111252,0,71.07524563402839806572827797,100.8582868759047648381433456,0,1.265387690763834315839154671,1.159922446908577316100827073,17.93357803380395405431686916,0.5983833996863312824224876342,28.2532,0.6420468562945510452648603318,data/inp_models\5264\5264.inp,0.5568688727034451473071397969,0E+2,16.08650335189898938985357494,0.6711862698152675218629501752,GLA,0.1055121658155602282967858216
62.70,0.7718621173581264801333216385,0.09064994298745724059293044470,0.1374879396544162792737479168,80.4796,0.00,2.441824644549763033175355450,0E+2,803.1876208897485493230174081,0E+2,0E+2,118.3365570599613152804642166,0E+2,0E+2,0E+2,0E+2,0.8508064516129032258064516129,20.360682,3.384879460614152202937249666,3.332064886515353805073431242,0.9152003910068426197458455523,0.06118279569892473118279569892,0.1416267556742323097463284379,6.740478671634041225137359432,7.184380269796524434685833251,921.5241779497098646034816248,913.7176158940397350993377483,0,780.9441059602649006622516557,0,0,106.9637086092715231788079470,0,25.80980132450331125827814570,0,0,4.275403102382574523336986679,0.7077157619258602865160242209,5.276628899060852560891065879,0.7230320699708454810495626822,67.3686,2.99370,data/inp_models\5266\5266.inp,0.08479960899315738025415444770,0E+2,152.5868636363636363636363636,0.3830645161290322580645161290,GLA,0.2897926634768740031897926635
28.84,0.4907306434023991275899672846,0.3127044711014176663031624864,0.1965648854961832061068702290,59.5264,0.0000,2.734,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,702,0E+2,0E+2,0.4396749961674076345239920282,19.73811439285714285714285714,76.29274785992217898832684825,3.600112840466926070038910506,0.4727885942051203434002759467,0.03882262762532577035106546068,3.346173151750972762645914397,5.410997447219489634023685307,6.748330513444933277944219818,702,702,0,0,0,0,0,0,702,0,0,5.465025078316508639979435625,3.402437715780296425457715780,8.289221657152600449038060010,0.5255018098058571898650871997,38.2805,2.854755357142857142857142857,data/inp_models\527\527.inp,0.5272114057948796565997240533,0E+2,20.28192242833052276559865093,0.4421278552813122796259389851,LON,0.3592233009708737864077669903
3625.1262,0.09477802209296611212579311638,0.2514544558566738999391791941,0.6537675220503599879350276895,183.052,0E-7,1.092358157231197652656772213,18.20090857992500130854489019,700.1356172873114807651791865,12.27159914706545328389532377,0E+4,0.05594080695267381092723096382,29.38021148715666478078388020,0E+4,0.1486485953329530004868576064,37.14012045977664519600950358,0.6638924627214704488226299453,8.990373544839643514144578392,12.71503801610177804371243711,1.876460751998821342373827880,0.6746795755074273602124037624,0.1165929132605898739718779182,0.5779562734591717292596562324,45.45414801401910563962360887,32.38464493484585797003373664,797.3330463635208721458268728,797.3940807758447837338352363,17.89151074734601067762849509,697.7972473707471568554262306,12.01686976370408676102189414,0,0.05477960806661017696874918287,30.05357702985992847582510376,0,0.1455630019581277446184867361,39.43453325416286304234627679,0.9105206629000731336354621690,0.7382048211976858291233974727,14.33254425571528917478556837,0.3646964170609468764765084686,81.8195,1.703187646654737417170766561,data/inp_models\5270\5270.inp,0.3253204244925726397875962376,0.5936691458653862809972016497,13.99155851103198812000308653,0.5708707325945604605860945455,NOT,0.05914649261038139858413756740
76.5,0.6457270408163265306122448980,0.1103316326530612244897959184,0.2439413265306122448979591837,146.848,0.0000,2.677,0E+1,864,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0E+1,0.4719090478446234012316437707,2.958877192982456140350877193,24.44416407576747224036577400,2.474214630960156760287393860,0.7252486972998578872572240644,1.013820937944102321174798674,1.111098367080339647289353364,5.665383210846166844977393586,33.74630703519548882591238521,864,759.9410898379970544918998527,95.69072164948453608247422682,386.8276877761413843888070692,0,0,0,0,0,0,277.4226804123711340206185567,5.861481373513585735281614012,1.238974806282722513089005236,15.73882086643791913460389620,0.3399482312338222605694564280,58.6261,0.4950877192982456140350877193,data/inp_models\5276\5276.inp,0.2747513027001421127427759356,0E+2,12.58906698247276172430127901,0.7247749881572714353387020369,NOT,0.2980392156862745098039215686
102.7,0.7741808907200313910143221503,0.02432803609966647047282715323,0.2014910731803021385128506965,102.518,0,0,0,0,0,0,0,0,0,0,0,0E+2,4.666805680473372302568244575,0.4564752824841724144075087932,1.513559127223394456969332018,0.9949308617535019046762050451,0.1905702030654788685923393023,0.01967565872776605234515124108,0,33.83289394022800722680638465,0,955.7732709308372334893395736,79.53718148725949037961518464,796.0046801872074882995319813,0,0,0,0,0,0,80.23140925637025481019240770,0.8546581269218420902634586307,1.842612172171519405113368090,19.00673710667990184720801395,0.7649885583524027459954233410,50.1902,1.090495069033530446260957703,data/inp_models\5279\5279.inp,0.005069138246498095323794954858,0E+2,0.00000,0.3080476319025765619844626414,NEW,0.04771178188899707887049659202
0,0.7705690467560710402319681044,0.2294309532439289597680318956,0E+2,105.633,0.00000,2.279,0,0,0,0,0,0,0,0,0,0.7713337238820542862722124585,0,19.04572002531645569620253165,3.569,0.7713337238820542862722124585,0.06170669791056434290177699668,0.8579153164556962025316455696,7.816950884711334058936344028,3.187373353919892200834981909,0,0,0,0,0,0,0,0,0,0,0,4.896036127729156434487424528,2.07002,7.004763239002521714766040909,0,55.2197,0,data/inp_models\528\528.inp,0.2286662761179457137277875415,0E+2,54.84182776801405975395430580,0E+2,LEE,0
4247.5,0.7814793439204661813713626124,0.06036527470072421946269990505,0.1581553813788095991659374825,70.755,0.00000,2.321058216516244662076280873,227.9508541741718966269126486,241.1769211808649817030393811,11.83970724863009802620352288,0E+1,0E+1,52.79554805559242335185150073,0E+1,0E+1,201.4000492975104757209760907,0.7744471187679974647530745623,5.408522686802987975639527040,22.07709021176311368231360233,1.920813509015458646412890739,0.8395420621719736596342481408,0.1684315018593876281012292938,0.9682934303404874422067369442,7.794481400835777527615734457,26.54081507956932488665573813,735.1630799567698754289831440,731.9079923098049986267508926,210.2672342762977204064817358,249.7610889865421587475968140,13.97758170832188959077176600,0,0,56.02897555616588849217248009,0,0,201.8731117824773413897280967,0.2385458086182986220430684449,0.5045200704518645821664957643,13.20979333661275089839063607,0.3328412524031859379291403461,28.5162,1.382370015796290856393489339,data/inp_models\5283\5283.inp,0.1604579378280263403657518592,0.7255843062549959147470108607,1911.801433320788405140248550,0.3759937610264209200361520546,LON,0.7452148322542672160094173043
22.2,0.8464092984640929846409298464,0E+2,0.1535907015359070153590701536,221.098,0.0,2.188,0E+1,0E+1,0E+1,0E+1,0E+1,614,0E+1,0E+1,0E+1,1,12.393732,0.0,2.756,1,0.09074468085106382978723404255,0.0,8.370918840406367910625057287,5.276055315267597043674522015,614,614,0,0,0,0,0,614,0,0,0,4.794905891980360065466448446,3.085116759457530335474660956,9.071117561683599419448476052,0E+1,93.2408,2.34260,data/inp_models\5289\5289.inp,0E+2,1,60.03497872340425531914893617,0.6560283687943262411347517730,LON,0.8333333333333333333333333333
232.06,0.6800543979099750378011792179,0.2161332748794388426128890837,0.1038123272105861195859316984,93.0392,0.0000,2.126014711194708454265748203,99.74505232875353405089033279,478.0093001339219284757700511,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,266.8082188383512722583205198,0.7129447079092733699223814852,14.23653133566433566433566434,44.20344174097378781251051516,3.000991318685016319526229012,0.7917887781744551606543400650,0.05806078044794941475284630824,1.913568906535661810065390267,9.230385608199670158878676979,9.443178054610410529165276491,844.5625713010267347849809037,853.9106971304456789607785807,83.99649137462929702184536988,536.6306962950586859362599725,0,0,0,8.601144480180443590493296018,0,0,224.6823649805772524121799423,1.124172669305082583709961554,3.901626021111037215091256306,10.09345569249484135034558919,0.6618673961557843207832409474,58.3777,2.414897552447552447552447552,data/inp_models\529\529.inp,0.2082112218255448393456599350,0E+2,558.3917262082378643363350562,0.2060887017992575620326459566,BIR,0.2834611738343531845212445057
71.28,0.9544149340973479058880710124,0E+2,0.04558506590265209411192898757,79.0162,0.0,2.279,0E+2,0E+2,0E+2,0E+2,557,0E+2,0E+2,0E+2,0E+2,0.2939528980008553965866916847,0,0.0,1.581032849988272788730839806,1,0.02775265241925470123204701922,0.0,7.757812972196891779733220295,42.91262264320304066106484315,557,557,0,0,0,0,557,0,0,0,0,0.7113619744861035682078438111,0.9633331954929719001620419802,14.51385133431295493528977542,0E+2,32.7901,0,data/inp_models\5294\5294.inp,0E+2,0E+2,1153.832148728632331231633118,0.09834301403126336557166705757,LEE,0E+2
115.64,0.5956180631344851018264934209,0.2853200996643535201696765027,0.1190618372011613780038300764,76.8723,0.00,2.3,0E+2,842.5045790251107828655834565,0E+2,0E+2,0E+2,102.3828655834564254062038404,0E+2,0E+2,0E+2,0.7613783138860307800083189212,20.09934,7.813044911919763404911919763,3.143345248810595345248810595,0.8512664462882287265483044725,0.07457869042667308829002386217,0.3269056448501993056448501993,7.674858223062381852551984876,9.374231662052895699806097217,944.8874446085672082717872969,916.6926303175554224086279209,0,818.7717195925704014379868185,8.928528631344688864161602328,0,0,88.99238209364033210647950013,0,0,0,3.937880144671011371245614549,1.074956982842192555216837778,5.902712451696297449293801561,0.7979840329821986967838862394,69.5276,2.9070,data/inp_models\5296\5296.inp,0.1487335537117712734516955275,0E+2,412.3248974364587666104774623,0.2531579062588935834847522932,GLA,0.2101349014181943964026288481
243.7,0.6848551320720226670322639612,0.09240471620510008225939128050,0.2227401517228772507083447582,68.7198,0.00000,3.225,97.47966129835630084675410924,620.2795948862693010127843267,0E+1,0E+1,0E+1,25.89340860036526647849908683,0E+1,0E+1,106.4843101444462892246388843,0.9353588224876522560459670596,7.270451872364952876908034855,21.58393322352269375216434658,1.834076774442653519105417105,0.9768000157421436864164977666,0.1661571412267065467640055885,0.9466637378738023575510678326,3.778619073372994411393546060,28.11373423443207980918129641,850.1369749294371575626764071,839.6073935423490875058493215,100.2913742005927312431757916,582.7396661987209483699890813,0,0,0,38.69224769926688504133520512,0,0,117.8841054437685228513492435,0.2632926005365447306453622989,1.824146507651778806941990750,13.63171682809071737701654697,0E+1,32.4762,1.324215185002195687842313457,data/inp_models\5299\5299.inp,0.02319998425785631358350223342,0.9353588224876522560459670596,0.00000,0.4795450520474625632145457408,LON,0.3114485022568732047599507591
1370.84,0.3093935455269070721115577991,0E+2,0.6906064544730929278884422009,113.115,0,0,0,0,0,0,0,0,0,0,0,0E+2,4.460523874999999380482795140,0E-25,1.562927053095581967850298841,1,0.08449617489411147344353236628,0E-25,0,39.56352775122841445586252710,0,742.7370630910918076568329180,89.88202254924904668162607893,477.5055409479495051004253796,30.20365909059621976569705813,0,0,66.30511694497597775361022011,0,0,78.84072355832105835547418123,1.050455452232130518423108101,0.7445669563883809200134059106,16.18556279312376214496074364,0.5282140939689706914827714376,84.5828,1.140069999999999841656944445,data/inp_models\53\53.inp,0E+2,0E+2,2213.779846246111173582218224,0.8563789247473043717280757650,SWI,0.01016894750663826558898193808
184.6,0.7538404096436953275016001707,0E+2,0.2461595903563046724983998293,39.5467,0,2.3,0E+1,284.1,81.90,0E+1,0E+1,184.80,0E+1,0E+1,0E+1,0.7578947368421052631578947368,17.78245914305555542026918846,0E-25,3.295289327485380051595780539,1,0.1374821052631578947368421053,0E-25,7.429111531190926275992438563,8.344536501825588476491723753,550.8,563.0999454701254187115369635,23.97756485160084131806496845,266.0924670873256991508919529,76.74222949287216639401729376,0,0,173.1619537275064267352185090,0,0,23.12573031082028511334423931,1.372997711670480549199084668,3.800580249814413454359436900,8.197550611723142660932283391,0.2809846537352964088182597180,36.3184,3.016382013888888865940692517,data/inp_models\530\530.inp,0E+2,0E+2,73.55564616933638443935926773,0.8448512585812356979405034325,BIR,0.1939328277356446370530877573
82.9,0.3632669646485168630637952052,0.2998780983340105648110524177,0.3368549370174725721251523771,96.7798,0,0,0,0,0,0,0,0,0,0,0,0E+2,1.377263157894736842105263158,8.222849823552476800418245981,0.8,0.4169482288828337874659400545,0.1746779291553133514986376022,0.3703986407005620180368579271,0,61.99350983531564501372369625,0,603.65,0,0,0,160.5875,0,0,0,443.0625,0,3.000404040404040404040404041,0.5918963730569948186528497409,31.25,0.6918215613382899628252788104,40.1207,0.1981754385964912280701754386,data/inp_models\5303\5303.inp,0.5830517711171662125340599455,0E+2,0.7124868882833787465940054496,0.4517711171662125340599455041,LEE,0.06151990349819059107358262967
74.62,0.8746451190216204411443546626,0E+2,0.1253548809783795588556453374,119.075,0.0,2.279,0E+2,706.2037631941257457549334557,0E+2,0E+2,0E+2,143.7081229921982560807709959,0E+2,0E+2,0E+2,0.2380035650623885918003565062,6.773986841739130434782608696,0.0,1.410241140819964349376114082,1,0.5298034367201426024955436720,0.0,8.896120030217442076989951408,46.21530224912359951956910550,849.9118861863240018357044516,665.2949709202873759835785152,0,451.2532329798152582962709545,57.92651385562777967841258981,0,0,156.1152240848443380088949709,0,0,0,3.796002208658180137681028947,2.757451495039343140608963394,25.58114279113439776515946342,0.4894286691755046185425932261,45.657,1.157967826086956521739130435,data/inp_models\5307\5307.inp,0E+2,0E+2,39.74884641711229946524064171,0.5320499108734402852049910873,LON,0.2846421870812114714553738944
186.2000,0.8593267781525873824732649106,0E+4,0.1406732218474126175267350894,100.507,0.0,1.830309869886297034345328801,0E+4,0E+4,0E+4,0E+4,0E+4,614,0E+4,0E+4,0E+4,0.5000732729564172455230223629,5.487475590315148591438005806,0.0,0.8660096720302470764090389519,1,0.1542753304610334417773088309,0.0,11.41651924313855908218076703,51.56003098301390046761942657,614,522.5065789473684210526315789,23.55263157894736842105263158,0,73.74736842105263157894736843,0,0,200.3578947368421052631578948,0,0,224.8486842105263157894736842,2.982775526299662411506252182,0.7901134278904405699820814016,29.03669286379268118263683772,0E+4,39.0243,0.7414328805862146403945803425,data/inp_models\5309\5309.inp,0E+2,0E+2,2.373326826694803481930888948,0.5457369793956446554705589261,LON,0.1937094522019334049409237379
695.78,0.2225747189004371714834912481,0.1856447854117406909690918060,0.5917804956878221375474169459,33.4618,0,0,0,0,0,0,0,0,0,0,0,0E+2,0.6127138652207591014717273431,12.43109751583049196298100341,0.8,0.1939811971465016298955921954,0.1139169461898237823026409033,0.5452235752557233317096931320,0,61.67615988796882610813443741,0,782.7393968714723431704563780,0,359.8193839703273665537816481,0,0,0,0,101.4339622641509433962264151,321.4860506369940332204483148,0,0.6955767339383345430494294292,0.3745015986986032422729567510,31.25,0.5771953598317969409891652437,18.5725,0.1566041828040278853601859024,data/inp_models\531\531.inp,0.8060188028534983701044078046,0E+2,24.07309886143525298814191902,0.6574195681957764444654414891,LON,0.03675012216505217166345683981
161.84,0.6106479109413573058829009269,0.2008943127299827658484326238,0.1884577763286599282686664493,83.4855,0.0000,2.272,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,874,0.6683069813218083399302509681,18.618336,6.929384496468820435762584523,3.022895507137490608564988730,0.7119322193457284066839256296,0.06040736857870301033398232739,0.2899324057099924868519909842,7.865192918071811148581630628,7.435794349248006785060265013,874,793.0932951202956482389320462,130.7790934459612338788747266,151.3218191417150614676823290,0,0,0,0,0,0,510.9923825326193528923749906,5.129004626934621157860850622,1.318010214735759290214735759,9.322763700111558864376294879,0.4892542683119260264461766655,54.1043,2.69280,data/inp_models\5310\5310.inp,0.2880677806542715933160743704,0E+2,376.2267834356747042084768609,0.3462632918975587838849782837,GLA,0.1424246169055857637172516065
119.52,0.8572069268506992750970198433,0.03339862341656293475873178590,0.1093944497327377901442483708,81.0365,0.0,2.279,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,0E+2,874,0.6569504067547375661124682779,18.164875,1.055824455205811138014527845,3.431479519774011299435028249,0.7052629082370799041813912672,0.06283661029812869103242179162,0.04417675544794188861985472155,7.798426470954728073385599137,6.938540067176967860173890123,874,902.0613650594865372573575454,0,251.0216656230432060112711334,0,0,0,0,0,0,651.0396994364433312460864120,1.314699301915581592075200215,1.558681446866943167806299742,5.138899035651665692577440093,0.4791249019436938900026148348,54.5594,3.08125,data/inp_models\5314\5314.inp,0.2947370917629200958186087328,0E+2,508.4100200649858881009415839,0.2834712899935962810995422527,GLA,0.1217369477911646586345381526
2032.75,0.5743967208566464747887779840,0.08990229949597373514509746930,0.3357009796473797900661245467,80.8693,0.0000,2.393842014492366106045616193,1.290796335285782308632272203,593.8848035981664955166340621,0E+3,26.80060829972482134422574211,8.258849604060175969005589627,0E+3,84.30291261021966485190263381,126.7682762418894963599543345,0E+3,0.9176345741564866414964713676,18.900432,3.185061802223807053941908714,3.143221599455394190871369295,0.9461212647256377148079878054,0.06444586209963594205743343751,0.1332661841934647302904564315,6.993865864533957409549113649,5.549182909982046619244099287,841.3062466893464363503546343,830.2201092012799125146239468,1.234377693057814136550517822,578.6247697542719754660575851,0,30.73748809625585815080163687,9.428862584960616493937605409,0,88.96717332537235917464935671,121.2274377473612890926272449,0,1.917594423782181988820908976,0.7162996272264800802440737907,5.088339110127070775970498878,0.5652470547372725553955775932,70.5634,2.73360,data/inp_models\5316\5316.inp,0.05387873527436228519201219456,0.8842866212539909890291890433,1622.587434141396792486972737,0.6234530604483402699610792309,GLA,0.07321608658221620956831877998
275.46,0.4026518840362573975578695033,0.1846430444228032062326766050,0.4127050715409393962094538917,53.2107,0.00000,2.279,0E+2,592.6666666666666666666666667,0E+2,0E+2,244.0000000000000000000000000,0E+2,0E+2,0E+2,0E+2,0.07293827101291165645642765516,1.544669274549652274069417666,17.17182701126425395380707246,2.374473035557421139798744751,0.1713521873089326603766798940,0.1954433961133156702192703775,0.8255686063107814400868784839,7.566654427811710061975328088,23.40065096671672583091917054,836.6666666666666666666666667,807.3685355079850492694529392,0,426.7683316343866802582398913,0,0,380.6002038735983690112130479,0,0,0,0,0.6416302378562457926585820321,1.142027989301049070472347559,11.91265378028894266120122306,0.7336363196828313107382874825,30.8288,0.2167290115114502821903573135,data/inp_models\532\532.inp,0.8286478126910673396233201060,0E+2,12.95953464807643892438828480,0.3302362941028376871710644624,SOU,0.1067668627023887315762724170
0,0,0,0,8.31734,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,0,0,0E+2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166327662721893491124260355,0,0,0,2.71721,0,data/inp_models\5321\5321.inp,1,0E+2,0E+2,0E+2,NEW,0
123.94,0.3643597057498874042936496022,0.1704698994145023269779312416,0.4651703948356102687284191563,79.991,0.0,2.279,254.7004856988667026443604965,441.5585536967080410145709660,0E+2,0E+2,0E+2,104.8591473286562331354560173,0E+2,0E+2,0E+2,0.04317841079460269865067466267,2.088100219780219780219780220,10.57617597366977509599561163,1.409729018102029621503017005,0.1822088955522238880559720140,0.1714492753623188405797101449,0.4578431157432803071859572134,6.064875686413966080209232436,48.19159151260300579914964619,801.1181867242309767943874798,833.5158898305084745762711864,117.2740112994350282485875706,609.5978107344632768361581921,0,0,0,106.6440677966101694915254237,0,0,0,0.6375600078748504535610982386,2.525599931256713211600429646,25.60101339588247089476155310,0.7635364597245010874957072538,35.1369,0.3541978021978021978021978022,data/inp_models\5323\5323.inp,0.8177911044477761119440279860,0E+2,5.948103148425787106446776612,0.3096951524237881059470264868,BIR,0.03671131192512506051315152493
2284.4202,0.6855414038526665522449649027,0.1693777930975134872860924126,0.1450808030498199604689426847,92.6492,0E-29,5.467251285343141852928394388,19.80071673605624012395100955,618.7605407384944065696180349,39.43347141292981398837370496,0E+4,12.17249281415964696954169070,0E+4,0E+4,14.62498931728191544370676851,91.64401090972220036127116238,0.4752695351137487636003956479,8.310057068017929261774043946,13.67003907948950627428307040,1.505429634453422743082344405,0.8595969337289812067260138477,0.2328319980217606330365974283,0.5719681623217366641959443680,3.263386680288581263309377294,41.81116996969741381718950869,796.4362219286442234564623711,764.4109177660527365649545156,49.68999324253810687803286880,530.5631774929370476136569004,37.30228671116719980189352694,1.487040490215568955362862156,10.01145924993171998128582904,24.14743679039248906880089371,0,3.056430545033782070745287400,108.1530932438368221951763472,0.3987400848661358057995051072,1.637483668389560883702934241,18.09389647535344666413896186,0.5079713110154826018989622954,54.1524,1.144580922415557754218151395,data/inp_models\5327\5327.inp,0.1404030662710187932739861523,0.4732270029673590504451038576,881.3502913545994065281899110,0.2824456231454005934718100890,GLA,0.1911903510571303825802275781
0,1,0E+2,0E+2,230.066,0.0,2.279,0,0,0,0,0,0,0,0,0,0.5594075627498525460384035651,0,0.0,2.234320990890621928042466741,1,0.05504685759224064486532538174,0.0,7.816950884711334058936344025,28.16715294891894785146395831,0,0,0,0,0,0,0,0,0,0,0,7.804906989814257656187009352,0,17.92582313753509653646638358,0,55.7348,0,data/inp_models\533\533.inp,0E+2,0E+2,208.6262052559145422373681106,0E+2,MAN,0
125.4141,0.7788981535052392350830223069,0.03140167973166645868548329155,0.1897001667630943062314944015,105.459,0.000000,2.87,131.9259311395844872803165461,512.5589599329206155880003795,10.55395040042597857254335525,0E+4,0E+4,37.16624334025956539168913357,0E+4,0E+4,109.1053455414548759551620830,0.7939907129199672220704725485,7.081602286615384391523443736,1.902674506121593027144264087,1.752211179153333825562269106,0.9902212510243102977328598744,0.1176975471182736957115542202,0.08345063623340320294492386346,4.782082444089515501287880093,30.98516548806071919975461842,801.3104303546455227877114974,812.4791731816540997382483214,112.4625299227462436987367636,544.9373638374420009867454585,8.996896610532611024353308352,0,0,33.77669030703566468524091622,0,0,112.3056925038975793431718747,2.436786604090619386986499797,2.583629959969308139988748032,14.27019238040858443596266280,0.5934085777902846598048839951,37.5654,1.364740365797904939651789079,data/inp_models\5331\5331.inp,0.009778748975689702267140125649,0.7939907129199672220704725485,43.63533049986342529363561868,0.6851357552581261950286806883,LON,0.2089190928292751771929950460
827.08,0.2716031986472681156867580230,0E+2,0.7283968013527318843132419770,96.6423,0,0,0,0,0,0,0,0,0,0,0,0E+2,0,0E-25,1.930374895239189617563012463,1,0.1973647687599672427912589975,0E-25,0,20.99422037305212407732720333,0,793.2593554856647978485801541,65.70490906604676603309175440,520.3013811021468617530425270,22.77770180956287889147180819,0,0,73.94557637084643785040339122,0,0,110.5297871370618533205706732,1.225717804744570832239467213,1.365577354719393697020106935,13.34329159921865346251270618,0.5287615661607183554400838689,56.79,0,data/inp_models\5335\5335.inp,0E+2,0E+2,647.7684024826516098444032585,0.8912115857075126072152062411,GLA,0E+2
201.62,0.6765132294309532439289597680,0.1407937658571946357375860819,0.1826930047118521203334541501,98.8418,0.0000,2.422434944237918215613382900,0E+2,69.07127429805615550755939525,82.21166306695464362850971922,0E+2,0E+2,380.6047516198704103671706264,0E+2,0E+2,0E+2,0.2769389155799588194921070693,8.904163448068238835925740090,7.076246197671896464463885475,1.699699804786349504735738558,0.7910661175932280942576069549,0.03565888812628689087165408373,0.2960772467645144964210830743,6.885207177302762601629578811,39.83428987384278143122904992,531.8876889848812095032397408,789.4330743618201997780244173,0,502.3205327413984461709211986,25.34783573806881243063263041,0,0,261.7647058823529411764705883,0,0,0,1.339740778870840641602480998,0.8830567737948084054388133498,13.74424756708601539368436818,0.5231540608296674707913532945,51.0138,1.910309202207727044656297040,data/inp_models\5336\5336.inp,0.2089338824067719057423930451,0E+2,268.5723459162663006177076184,0.5765843056508808053077099062,GLA,0.1428925701815296101577224482
0,1,0E+2,0E+2,136.873,0,0,0,0,0,0,0,0,0,0,0,0E+1,0,0,0.8,1,0.07311827956989247311827956989,0,0,63.08803763440860215053763441,0,0,0,0,0,0,0,0,0,0,0,17.00221299011621592266753557,0,31.25,0,78.4172,0,data/inp_models\534\534.inp,0E+1,0E+1,56.14193548387096774193548387,0E+1,MAN,0
118.2525,0.4435035388617944280990198175,0.2457983734215163007294222373,0.3106980877166892711715579452,91.1856,0E-7,2.308,0E+4,682.6978549733771524391611249,0E+4,0E+4,0E+4,198.1130194071464343822178813,0E+4,0E+4,24.43069837322815419076260693,0.4777591901514176639643117574,0,8.951315591459694989106753813,2.362255005705986098142960888,0.8269206022390940676875562991,0.05105477630506584309183717239,0.3745320331154684095860566449,7.621745176899579189556932561,26.98115897279760402207521211,905.2415727537517410121416131,805.2867553962989351585304745,0,626.5797749156949579490513144,33.97146659558254461998567087,0,0,131.7802509679100772643447395,0,0,12.95526291711135532514874980,1.073643045783053504067530577,1.214077372979627256490721774,17.31721777160043790897045441,0.6634261384708171726742526297,55.735,0,data/inp_models\5340\5340.inp,0.1730793977609059323124437009,0E+2,106.5232793720241925106163943,0.5072384506498520138978252477,GLA,0E+4
