areaOfVerticalExternalSurface,areaRatioOfAdiabaticInternalPartitions,areaRatioOfDiabaticInternalPartitions,areaRatioOfVerticalExternalSurface,ber,coolElectricEquivalentEfficiency,cool_irr_east,cool_irr_horizontal,cool_irr_north,cool_irr_north_east,cool_irr_north_west,cool_irr_south,cool_irr_south_east,cool_irr_south_west,cool_irr_west,cooledAreaRatio,glazingConduction,heatElectricEquivalentEfficiency,heatedAreaRatio,hotWaterDemand,internalConduction,internalGainsCool,internalGainsHeat,irrVerticalCool,irrVerticalHeat,irr_east,irr_horizontal,irr_north,irr_north_east,irr_north_west,irr_south,irr_south_east,irr_south_west,irr_west,lpd,opaqueConduction,q50,roofWallRatio,ser,solTrans,unconditionedAreaRatio,ventilatedAreaRatio,ventilationEnergyConsumption,wallToFloorRatio,windowToWallRatio
360.9938,0.639930355,0.00E+00,0.360069645,133.346,0,0,0,0,0,0,0,0,0,0,0.00E+00,5.89953896,0.985305618,1,0.114552579,0.00E+00,0,50.03215021,0,713.9433128,0,344.8155142,0,46.96717955,104.8696878,0,155.2870667,62.00386461,0,1.15215589,1.069901889,36.08386235,0.39817034,32.528,0.790324368,0.00E+00,0.00E+00,0,1.246267348,0.085712552
4317,0.776772599,0.008996983,0.214230418,47.6451,0,0,0,0,0,0,0,0,0,0,0.00E+00,6.202100605,2.092819444,0.975889176,0.169121066,0.051714841,0,21.59411363,0,594.4444382,87.30496454,220.4364315,64.12945129,0.419932811,0.333333333,139.9426652,0,0,81.87765957,0.172348628,3.853343088,11.94560767,0.248542337,32.5288,1.53516581,0.024110824,0.00E+00,0,0.574206592,0.30273338
411,0.848702374,0.00E+00,0.151297626,71.9862,4.003,224.8613139,0.00E+00,44.53722628,0.00E+00,0.00E+00,121.5175182,0.00E+00,0.00E+00,226.4014599,1,5.096774625,1.809291667,1,0.199054143,0.00E+00,2.452569766,28.84622531,617.3175182,617.3175182,224.8613139,0,44.53722628,0,0,121.5175182,0,0,226.4014599,0.231049988,2.894866667,13.81756212,0.00E+00,32.53,1.30269,0.00E+00,1,1135.935744,0.427523795,0.283406326
386.8,0.853232141,0.003986652,0.142781207,83.6638,2.582645689,103.516029,0.00E+00,74.20889349,0.00E+00,0.00E+00,160.9203723,0.00E+00,0.00E+00,143.3247156,0.997952066,7.399022663,1.945724732,0.997952066,0.127753664,0.126656667,5.885016855,26.63211316,481.9700103,481.9700103,103.516029,0,74.20889349,0,0,160.9203723,0,0,143.3247156,1.020981639,3.181998611,13.23998452,0.00E+00,32.5311,1.467883954,0.002047934,0.986793928,369.1990384,0.480085393,0.352507756
215.1,0.850240201,0.00E+00,0.149759799,45.1718,4.333,16.9762901,0.00E+00,111.8967922,0.00E+00,0.00E+00,292.013947,0.00E+00,0.00E+00,3.988842399,1,4.441131056,1.662722222,1,0.14,0.00E+00,2.09322143,34.15598033,424.8758717,424.8758717,16.9762901,0,111.8967922,0,0,292.013947,0,0,3.988842399,0.081976172,2.660355556,15.03558422,0.00E+00,32.5376,1.19716,0.00E+00,1,483.0672,0.391846103,0.378428638
314.4,0.500895208,0.167983149,0.331121643,47.373,2.279,0.00E+00,0.00E+00,0.00E+00,0.00E+00,406,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.120785109,2.769030165,1.948842182,0.269569681,0.182389304,1.434059029,7.566654428,36.23606008,406,406,0,0,0,0,406,0,0,0,0,0.922704948,0.945156327,20.57778889,0.58124667,32.545,0.472064362,0.730430319,0.00E+00,0.072965567,0.384244039,0.079834606
465.96,0.827664768,0.00E+00,0.172335232,220.17,3.21,153.6827195,0.00E+00,40.06798867,0.00E+00,0.00E+00,137.1558074,0.00E+00,0.00E+00,268.6373938,0.963431786,15.234336,5.261200969,1,0.192686357,0.00E+00,3.81401578,3.072592885,599.5439093,599.5439093,153.6827195,0,40.06798867,0,0,137.1558074,0,0,268.6373938,0.429369466,3.5152,5.109731676,0.00E+00,32.5634,3.89376,0.00E+00,0.963431786,1550.719987,0.461520176,0.261696283
53.5978,0.861121706,0.00E+00,0.138878294,49.6074,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.344906129,0.8,1,0.1,0.00E+00,0,61.40625,0,722.435753,0,0,0,0,209.7976036,0,487.1147137,25.52343566,0,0.52461004,1.28,31.25,0.00E+00,32.5635,0.68,0.00E+00,0.00E+00,0,0.458218347,0.36639377
2986.4,0.870965512,0.00E+00,0.129034488,52.1958,3.186505456,58.56394406,593.9448752,21.71816847,0.00E+00,0.00E+00,59.0042276,0.00E+00,0.00E+00,58.5004151,0.967688923,6.318285833,1.741074684,1,0.175777024,0.00E+00,4.49280079,32.02738778,791.7316304,785.9675932,60.27521594,580.7732765,22.79521148,0,0,61.91513514,0,0,60.20875417,0.149810483,0.771392792,14.86848699,0.328194515,32.5714,1.36806189,0.00E+00,0.936997835,5.577608835,0.291091134,0.840309403
1880.22,0.33886648,0.236730493,0.424403027,46.2301,2.414,0.00E+00,448.2488462,0.00E+00,0.00E+00,0.00E+00,326.2361156,0.00E+00,26.62554688,46.38040662,0.1283477,10.005566,2.811365953,0.28989131,0.154542862,0.933278127,7.023938388,13.9931017,847.4909153,847.3280543,20.06698169,497.9364133,0,0,0,290.2811947,0,14.23929899,24.80416571,0.478416407,0.969722342,9.68885312,0.62314954,32.5855,2.69712,0.71010869,0.00E+00,107.2656109,0.503351716,0.057206072
45,0.889510902,0.00E+00,0.110489098,40.3121,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.83279825,1.715583333,1,0.2,0.00E+00,0,32.08355767,0,614,0,0,0,0,0,614,0,0,0,0.277770219,1.115129167,14.57230291,0,32.5885,1.23522,0.00E+00,0.00E+00,220.506,0.336725531,0.556888889
39.1,0.874599102,0.00E+00,0.125400898,147.707,0,0,0,0,0,0,0,0,0,0,0.00E+00,3.9656,0.8,1,0.170540573,0.00E+00,0,61.62045365,0,826.9638554,0,650.5376506,0,64.75903614,3.668674699,0,18.50150602,89.49698795,0,1.722293439,2.034799398,31.25,0.621987952,32.59,0.68,0.00E+00,0.00E+00,0,0.472850405,0.204603581
282.2,0.442312009,0.240965208,0.316722783,56.8644,1.835707158,19.94603598,16.69287142,30.34776815,0.00E+00,0.00E+00,309.1545636,0.00E+00,0.00E+00,206.4023984,0.464759335,7.529606593,2.047198484,0.577468374,0.191648128,2.026972275,11.86418027,20.02744742,582.5436376,595.8525041,16.47716015,41.36929004,25.06989543,0,0,342.4298294,0,0,170.5063291,0.672187011,3.556382385,15.14615487,0.266501241,32.5909,1.259875119,0.422531626,0.00E+00,0,0.718303765,0.223600283
580.8,0.804174773,0.00E+00,0.195825227,47.8173,2.279,182.6730506,0.00E+00,59.66894665,0.00E+00,0.00E+00,170.5088919,0.00E+00,0.00E+00,145.249658,0.870002656,9.457991492,3.176847255,1,0.175036874,0,7.566654428,10.77800147,558.1005472,545.8647727,151.7431818,0,64.84659091,0,0,176.525,0,0,152.75,0.382409311,1.995124773,10.22041995,0.00E+00,32.5963,2.417378017,0.00E+00,0.00E+00,624.3674934,0.593246308,0.12209022
77.9,0.671206226,0.076199741,0.252594034,97.6165,1.354,169.8205128,0.00E+00,25.11111111,51.28205128,0.00E+00,0.00E+00,0.00E+00,32.48290598,359.0277778,1,3.727996168,1.794875,1,0.144735696,0.00E+00,15.51318175,21.21208697,637.724359,637.724359,169.8205128,0,25.11111111,51.28205128,0,0,0,32.48290598,359.0277778,1.882098968,0.787919703,10.07978942,0.00E+00,32.5981,0.63554892,0.00E+00,1,44.41912309,0.678394148,0.11296534
57.5,0.862050765,0.00E+00,0.137949235,41.6047,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.83279825,1.715583333,1,0.2,0.00E+00,0,32.08355767,0,707.466087,279.5513043,0,0,0,0,0,427.9147826,0,0,0.437811333,1.115129167,14.57230291,0.00E+00,32.6074,1.23522,0.00E+00,0.00E+00,231.264,0.410245434,0.588
10055.2,0.827175719,0.041041294,0.131782986,76.523,1.711318265,145.4233427,243.2743924,20.0799669,18.3409585,13.58536941,75.02418962,10.47795191,17.57264188,151.2232308,0.803482054,3.997856422,1.274811602,0.972575398,0.428309648,0.063056998,13.72703553,61.30739574,695.0020442,695.8660331,144.8698393,245.8577258,20.00353948,18.27115001,13.53366142,74.73863609,10.43807123,17.50575772,150.6476521,0.228039953,0.680870715,19.88940861,0.276382386,32.6103,0.782311367,0.027424602,0.972575398,76.98495953,0.363052104,0.441731641
25.9211,0.799029926,0.00E+00,0.200970074,155.139,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.064,0.8,1,0.1,0.00E+00,0,61.40625,0,696.6442242,323.6779303,0,5.314959627,0,0,44.42546805,0,0,323.2258662,9.304186673,1.68,31.25,0.00E+00,32.6427,0.68,0.00E+00,0.00E+00,0,0.982604246,0.193043505
1700.72,0.36407894,0.00E+00,0.63592106,63.3797,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.543827281,1.712040539,1,0.10415122,0.00E+00,0,26.33297976,0,785.7713126,92.58084971,453.4012429,17.49996195,0,0,59.90371592,0,0,162.3855422,2.440845833,0.773225154,14.62354614,0.460773621,32.6773,1.196153984,0.00E+00,0.00E+00,928.3847185,1.170263129,0.010448516
455.4,0.333098194,0.024407449,0.642494357,53.5756,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.692630464,0.8,0.198053104,0.183188635,0.235044955,0,62.16964286,0,649.3579336,197.0066421,360.9328413,63.35055351,0,0,14.64206642,0,0,13.42583026,0.490193316,0.860547231,31.25,0.494705493,32.6857,0.163072848,0.801946896,0.00E+00,0,0.901032804,0.076416337
626.2,0.205169628,0.162560582,0.63226979,53.1039,2.660629885,0.00E+00,338.5374204,0.00E+00,198.2484076,68.47929936,0.00E+00,76.14171975,0.00E+00,0.00E+00,0.060377533,4.874485364,1.546932679,0.205144814,0.192262885,0.587664259,5.697247996,42.91028189,681.4068471,675.2014104,0,342.6386737,0,181.9267668,92.99355867,0,44.22322581,13.41918537,0,1.001892767,0.731987826,24.26159939,0.557370808,32.6977,0.653004343,0.794855186,0.00E+00,2.09362101,0.724299065,0.098371127
157.9,0.624583928,0.00E+00,0.375416072,45.2137,0,0,0,0,0,0,0,0,0,0,0.00E+00,7.09411952,1.936638889,1,0.200593273,0.00E+00,0,33.8605297,0,755.0541006,125.5837354,420.3328739,21.64989662,0,0,41.68090972,9.192281185,17.85837354,118.7560303,1.49465651,2.768475862,12.90896312,0.455892488,32.7119,1.450894644,0.00E+00,0.00E+00,6.934657208,1.056752777,0.060797973
130.1,0.21843805,0.399588961,0.381972989,73.447,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.54172973,0.8,0.28886177,0.198172763,1.332066682,0,61.64931348,0,585.5482625,0,3.177606178,0,193.2779923,0,0,0,389.0926641,0,1.586742787,0.649254626,31.25,0.628285714,32.7167,0.091891892,0.71113823,0.00E+00,0,0.429103862,0.023059185
2456.9,0.765860765,0.050786984,0.183352251,33.7143,2.279,0.00E+00,354.4496865,0.00E+00,54.398249,102.2218985,26.49540878,73.61493889,114.9595972,0.00E+00,0.747586626,9.028226908,3.189388419,0.957601167,0.280245865,0.135472472,7.9322877,7.539086072,726.139779,713.0698092,0,301.5424244,0,53.43659525,105.9207044,24.31290872,90.82746111,137.0297153,0,0.727850855,1.59440159,4.979646358,0.306644015,32.7234,2.307534034,0.042398833,0.00E+00,392.3955627,0.556491762,0.177158207
269.5,0.252310934,0.10230375,0.645385315,54.3795,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.579302525,0.8,0.240503474,0.191252368,0.144243106,0,59.375,0,799.892844,0,589.5075229,0,0,147.2587156,0,0,63.1266055,0,0.674353842,0.370107508,18.75,0.621924188,32.7319,0.153880735,0.759496526,0.00E+00,13.1450141,0.60791302,0.127012987
40.8,0.862857143,0.00E+00,0.137142857,66.8343,2.441767035,558.7560976,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,206.3414634,0.80545977,10.12360102,3.068948036,1,0.2,0.00E+00,6.593440645,10.04294682,765.097561,780.9607843,449.1960784,0,0,0,0,0,0,0,331.7647059,2.089864159,5.210611111,8.972793404,0.00E+00,32.7397,2.327968766,0.00E+00,0.00E+00,0,0.586206897,0.62254902
0,0.925124678,0.074875322,0.00E+00,199.905,2.577,0,0,0,0,0,0,0,0,0,0.396752585,0,2.443424572,0.668486967,0.088284549,0.455357804,5.976656086,25.98480007,0,0,0,0,0,0,0,0,0,0,0,19.5252486,0,16.86024996,0,32.7437,0,0.331513033,0.00E+00,19.63732896,0.00E+00,0
576.18,0.813469993,0.00E+00,0.186530007,48.3001,2.279,184.0718728,0.00E+00,59.50656531,0.00E+00,0.00E+00,171.8521078,0.00E+00,0.00E+00,142.8023497,0.87417293,14.96759889,3.188240446,1,0.169448688,0,7.556025444,10.53376849,558.2328956,545.8596793,152.5498282,0,64.84879725,0,0,176.5337915,0,0,151.9272623,0.42316864,1.991696793,10.11961667,0.00E+00,32.7509,2.551676796,0.00E+00,0.00E+00,578.3253655,0.589231477,0.12306918
749.06,0.799607175,0.006296609,0.194096216,69.4307,2.403,93.74302092,492.6571689,12.8214844,18.59971711,0.00E+00,38.42860865,27.28370431,0.00E+00,83.08624283,0.644349933,11.94155596,3.481299918,0.994282554,0.122736663,0.068585701,6.782140134,8.695410063,766.6199471,742.3303654,63.5254947,461.5331879,22.06883505,12.60420476,0,51.13671791,29.56527223,0,101.8966528,0.48714267,8.157638588,7.990041541,0.532293514,32.7678,2.980015003,0.005717446,0.644349933,187.1628084,0.583475491,0.235188102
1247.5,0.523442411,0.247319681,0.229237909,87.7147,1.206154715,225.2147878,268.4691487,49.32895079,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,196.9655038,0.348461893,7.920653966,1.461912628,0.474930876,0.234244908,0.838575274,62.0564552,40.3167328,739.978391,765.4193262,139.7834693,326.0544558,43.36753656,0,0,0,0,0,256.2138644,0.347521475,2.230296251,23.85202255,0.441464834,32.7757,1.070188503,0.525069124,0.274405319,22.38917587,0.380297104,0.231823647
71.28,0.954414934,0.00E+00,0.045585066,79.0162,2.279,0.00E+00,0.00E+00,0.00E+00,0.00E+00,557,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.293952898,0,1.58103285,1,0.027752652,0,7.757812972,42.91262264,557,557,0,0,0,0,557,0,0,0,0,0.711361974,0.963333195,14.51385133,0.00E+00,32.7901,0,0.00E+00,0.00E+00,1153.832149,0.098343014,0.00E+00
1312.05,0.859236753,0.00E+00,0.140763247,59.9874,1.715418528,47.92473564,656.484809,32.73874487,8.00485322,0.00E+00,2.271247633,0.00E+00,0.00E+00,40.3781467,0.722739038,5.93499226,1.812907851,0.99886527,0.155580307,0.00E+00,13.56343521,28.08691394,787.8025371,792.9410117,82.5148767,581.2131857,18.91205037,4.624129236,0,59.30163967,0,0,46.37512999,0.676013471,0.799517465,13.94244185,0.627744992,32.7981,1.233556043,0.00113473,0.701011844,385.2651411,0.343046513,0.100438245
1540.525,0.804616003,0.076686177,0.11869782,75.1578,1.385222718,0.00E+00,341.5648452,0.00E+00,63.96025984,121.666794,0.00E+00,97.3633932,90.51585785,0.00E+00,0.85039333,22.58019892,1.676854697,0.95642445,0.136464781,0.064064347,20.28618209,33.64270701,715.0711502,713.5236023,0,325.808761,0,61.83204141,109.1236383,0,120.8068296,95.9523319,0,0.652882805,2.175579889,14.98775041,0.364541976,32.801,3.849473122,0.04357555,0.844615857,951.9723825,0.279007579,0.178680645
464.21,0.775846151,0.010080859,0.21407299,66.5819,2.403,0.00E+00,0.00E+00,52.42969602,58.22502119,127.1001877,43.50581325,246.2509386,0.00E+00,0.00E+00,0.788165426,11.31064226,3.791064167,0.990855753,0.156854608,0.113741235,6.805891304,6.117356074,527.5116568,528.0038171,0,0,55.37890488,42.18708319,113.9279791,89.74813531,178.4217269,0,48.33998771,0.315880615,6.191532878,7.124328902,0.00E+00,32.8208,2.997626707,0.009144247,0.788165426,340.3642083,0.664295936,0.212059197
465.96,0.827664768,0.00E+00,0.172335232,76.8527,3.21,224.3767705,0.00E+00,44.69121813,0.00E+00,0.00E+00,121.9376771,0.00E+00,0.00E+00,225.9135977,0.988898152,15.234336,5.363432864,1,0.19777963,0.00E+00,3.81401578,1.868615864,616.9192635,616.9192635,224.3767705,0,44.69121813,0,0,121.9376771,0,0,225.9135977,0.088143795,3.5152,4.770615789,0.00E+00,32.8253,3.89376,0.00E+00,0.988898152,1587.537099,0.473719526,0.261696283
217.73,0.386987008,0.440312832,0.17270016,29.5236,2.279,0,0,208,0,0,0,0,0,0,0.411037244,19.770228,2.924657732,0.496032597,0.036433269,1.462328866,7.816950885,13.14685864,208,458.7336683,0,0,104.5226131,0,0,354.2110553,0,0,0,0.222379814,0.721930853,4.605165979,0.721476725,32.8316,2.8594,0.503967403,0.00E+00,348.2097882,0.19455465,0.110228264
24.09,0.843102775,0.00E+00,0.156897225,122.871,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.1504,0.8,1,0.2,0.00E+00,0,61.40625,0,311.0410959,0,0,176.4657534,0,0,134.5753425,0,0,0,20.62033073,1.28,31.25,0.00E+00,32.8527,0.6344,0.00E+00,0.00E+00,9.321976916,1.112188366,0.204773765
1415.8,0.57149305,0.264654484,0.163852466,87.9489,1.52096037,1.342912547,534.1427345,0.00E+00,55.88581238,35.51870808,0.00E+00,73.79959945,79.0574117,0.00E+00,0.931666438,3.543138145,1.576653817,0.968021623,0.145585643,2.778249578,17.32649896,37.95521838,779.7471787,774.5707796,1.287966097,530.3629379,0,53.5991951,42.71794872,0,70.78002378,75.82270801,0,0.245112158,0.569643949,9.618169083,0.004600812,32.8618,1.10963874,0.031978377,0.891315971,4.373537775,0.380398131,0.292696709
8352.626,0.757378458,0.013227586,0.229393957,50.891,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.569279103,1.821305556,0.972207507,0.196404191,0.042930778,0,28.61874496,0,568.7816605,106.4150279,93.50712543,68.85249923,0,0,188.3793772,0,0,111.6276308,1.154380726,2.907015131,13.64412752,0.14460512,32.868,1.141872334,0.027792493,0.00E+00,100.2664885,0.81791383,0.320450479
1626.3683,0.709101081,0.044026985,0.246871933,71.5709,2.080900272,145.579834,319.8542151,31.66592536,0.00E+00,6.853881584,64.7112135,0.00E+00,0.00E+00,133.9721902,0.85802633,5.466709337,1.825432488,0.942713132,0.156255485,0.101767975,9.038972402,28.23639319,702.6372597,701.357551,139.4304768,312.4257432,29.97670785,0,6.488261547,86.2109125,0,0,126.8254491,0.354904774,0.87681342,8.272567133,0.270808807,32.8765,1.388602639,0.057286868,0.819327534,296.9972678,0.634972709,0.394241267
319.4,0.102521566,0.367617784,0.52986065,89.2926,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.3265,0.8,0.152281124,0.158128018,1.696881065,0,59.375,0,806.6115702,0,0,0,0,0,296.1763085,0,0,510.4352617,0.345423042,0.471201488,31.25,0.602933864,32.9009,0.311666667,0.847718876,0.00E+00,2.25743136,0.548844402,0.048215404
6132.2,0.86844393,0.032652331,0.09890374,57.9465,1.995351246,32.59199154,397.8268727,23.75126323,9.380149744,15.96164202,103.3699455,52.13803956,0.907117127,115.2632562,0.861450864,4.785797688,1.995847229,0.936366242,1.471822826,0.357335865,8.577973594,21.28167201,751.1902777,756.737002,35.85328262,420.5733421,22.28596139,10.18175569,20.52242563,93.38649695,47.27878741,1.662922594,104.9920277,0.127053046,0.802102511,11.25075076,0.395055582,32.9138,1.372650655,0.063633758,0.842920259,20.35997456,0.216692174,0.244577802
398.75,0.546467852,0.00E+00,0.453532148,58.9094,2.279,0.00E+00,388.3452904,0.00E+00,0.00E+00,0.00E+00,0.00E+00,173.1849109,229.4804443,0.00E+00,0.090362941,8.489764603,1.777441072,1,0.078647433,0.00E+00,7.566654428,28.33373448,791.0106457,765.5654703,0,433.8146569,0,80.07011114,7.946513697,0,130.2879337,113.4462548,0,1.919477783,0.81503198,8.851204233,0.470514812,32.9192,1.47169227,0.00E+00,0.00E+00,185.9369397,0.989896232,0.058482759
245.32,0.561121348,0.00E+00,0.438878652,65.8808,2.492,0.00E+00,0.00E+00,0.00E+00,0.00E+00,72.83235461,118.985035,148.6713393,0.00E+00,296.7541201,0.289463376,11.55961832,2.913713882,0.416177047,0.039873678,0,6.206347191,19.99244028,637.242849,613.9537699,57.94338004,80.06310171,35.97559813,0,36.64874654,59.87246211,74.81040892,61.45295968,207.1871128,1.902109658,3.02170441,14.04407168,0.223080821,32.9236,1.561862275,0.583822953,0.00E+00,19.08221431,1.201135919,0.285912278
54.62,0.845198957,0.00E+00,0.154801043,28.6063,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.83279825,1.715583333,1,0.2,0.00E+00,0,32.08355767,0,606.7740754,353.9362871,0,0,252.8377884,0,0,0,0,0,0.321785819,1.115129167,14.57230291,0.00E+00,32.9253,1.23522,0.00E+00,0.00E+00,190.344,0.473474341,0.587879897
2771.5,0.782880018,0.033127311,0.183992671,77.8988,2.611101477,65.67487009,375.2998333,45.22659084,0.00E+00,0.00E+00,113.6462889,0.00E+00,20.35939798,61.88511129,0.92145002,5.277857556,1.993864386,0.95463186,0.253207662,0.136695501,5.842629636,24.06384298,682.0920924,682.0501718,75.30769048,367.8385591,44.3858751,0,0,115.0004029,0,19.68437019,59.83327408,0.212558601,0.576816621,5.024913244,0.416796431,32.9282,1.426983643,0.04536814,0.928225171,1015.572406,0.388523317,0.589608515
38.75,0.854966689,0.00E+00,0.145033311,43.6315,0,0,0,0,0,0,0,0,0,0,0.00E+00,4.83279825,1.715583333,1,0.2,0.00E+00,0,32.08355767,0,630.9935484,434.2193548,0,0,196.7741935,0,0,0,0,0,0.46640548,1.115129167,14.57230291,0.00E+00,32.9315,1.23522,0.00E+00,0.00E+00,131.3235,0.48687021,0.586064516
348.244,0.802348051,0.028084546,0.169567403,37.5347,2.279,739,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.024721439,3.172187457,1.442523808,0.963670709,0.120164974,0.041662969,7.316357971,45.97481672,739,741.9199642,336.4507989,0,20.30356876,0,0,0,0,0,385.1655965,0.175091872,2.359285395,17.81287747,0.00E+00,32.9328,1.064790195,0.036329291,0.00E+00,0,0.476693952,0.599554335
10908.8241,0.857660048,0.015947652,0.1263923,75.6525,1.692,155.4329454,209.6311032,22.27690688,20.16419285,13.9480068,75.64214129,13.46893894,16.97363041,153.9750607,0.986341218,5.690944049,1.528166667,0.986341218,0.40330231,0.035512891,13.99189675,41.21444645,681.5129265,681.5129265,155.4329454,209.6311032,22.27690688,20.16419285,13.9480068,75.64214129,13.46893894,16.97363041,153.9750607,0.240171844,0.795390483,16.35947213,0.250068988,32.9402,1.116368757,0.013658782,0.986341218,1396.373847,0.364912937,0.732061644
372,0.826079639,0.00E+00,0.173920361,54.8791,2.513,0.00E+00,0.00E+00,0.00E+00,68.89438944,215.7293729,0.00E+00,232.2623762,0.00E+00,0.00E+00,0.981647444,15.36072062,3.475675889,1,0.179445153,0.00E+00,6.223111369,3.607823268,516.8861386,521.066129,0,0,0,67.33870968,210.8580645,0,242.8693548,0,0,0.148249368,5.897555914,7.237772284,0.00E+00,32.9403,2.750402161,0.00E+00,0.00E+00,1262.382369,0.468897712,0.515053763
65.9,0,0,1,86.7612,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0.00E+00,0.181672696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.874866993,0,0,0.09478022,32.9532,0.00E+00,1,0.00E+00,0.00E+00,1.402426048,0.153262519
567.87,0.821074555,0.00E+00,0.178925445,48.348,2.279,174.4131604,0.00E+00,61.50117052,0.00E+00,0.00E+00,176.4885796,0.00E+00,0.00E+00,140.7380576,0.878858468,9.457991492,3.201041334,1,0.17665478,0,7.566654428,10.27175767,553.140968,540.5114903,145.6284009,0,66.84843362,0,0,182.685192,0,0,145.3494638,0.413321223,2.002725923,10.00635853,0.00E+00,32.9691,2.417378017,0.00E+00,0.00E+00,589.4150202,0.626926474,0.124870129
5264.9,0.428854085,0.014676692,0.556469223,66.3534,0,0,0,0,0,0,0,0,0,0,0.00E+00,1.95917643,0.8,0.959201774,0.153803071,0.028532388,0,61.67469039,0,798.3538425,0,571.6777213,0,52.95928752,32.47571089,0,37.48339884,103.757724,0,0.274691289,0.429152591,31.25,0.188804832,32.9775,0.522319884,0.040798226,0.00E+00,970.0089589,2.161821467,0.030864784
142.6747,0.809752532,0.00E+00,0.190247468,67.2562,2.293,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,493.1547986,0.00E+00,212.7127051,0.707681404,11.21082097,2.856594821,1,0.14900507,0.00E+00,7.474539493,16.16623194,705.8675037,670.9944262,0,46.10061391,17.69819688,7.021054174,0,35.58921989,388.1800485,0,176.4052928,2.260548203,5.202447403,10.26004697,0.050000666,32.9821,2.347373085,0.00E+00,0.00E+00,0.751189075,0.777815515,0.409778328
44.75,0.851526211,0.00E+00,0.148473789,49.8209,0,0,0,0,0,0,0,0,0,0,0.00E+00,7.637358917,1.713180556,1,0.1598,0.00E+00,0,32.17361673,0,715,0,0,0,0,0,0,0,0,715,0.628212838,3.768997222,14.59274092,0.00E+00,33.0059,1.302017222,0.00E+00,0.00E+00,147.1635,0.501737863,0.506815642
80.9,0.736910569,0.00E+00,0.263089431,94.4338,0,0,0,0,0,0,0,0,0,0,0.00E+00,7.93243925,1.60025,1,0.121949623,0.00E+00,0,33.84373366,0,593.2096569,200.1524778,0,46.80813215,0,0,126.3888183,0,0,219.8602287,1.794153288,3.313377621,15.62255898,0.463171865,33.0102,1.3602125,0.00E+00,0.00E+00,0,1.151273659,0.12855377
2326.16,0.750748453,0.00E+00,0.249251547,48.3125,2.293,187.3792455,491.0711179,24.37607318,0.00E+00,0.00E+00,60.06351661,0.00E+00,0.00E+00,0.00E+00,0.259528637,5.069592,2.287947754,1,1.105538193,0.00E+00,7.707667087,17.34880671,762.8899532,781.6475065,103.9122024,545.367357,21.34483691,0,0,59.30217439,0,0,51.72093579,0.616415553,0.972664165,7.038965329,0.591504726,33.013,1.3321,0.00E+00,0.00E+00,639.9632138,0.569651376,0.00E+00
